term	category	first_tier	first_source
foot fungal infection	CONDITION	3a	3a:syn_dict
blepharoptosis	CONDITION	3a	3a:syn_dict
other immunodeficiencies	CONDITION	3a	3a:syn_dict
pigmented purpuric dermatosis	CONDITION	3a	3a:syn_dict
myocardial failure	CONDITION	3a	3a:syn_dict
acute failure	CONDITION	3a	3a:syn_dict
necrotizing pyelonephritis	CONDITION	3a	3a:syn_dict
rebound phenomenon	CONDITION	3a	3a:syn_dict
hiatal hernia with gastroesophageal reflux	CONDITION	3a	3a:syn_dict
zoster without complications	CONDITION	3a	3a:syn_dict
vertebral artery stenosis	CONDITION	3a	3a:syn_dict
infection of external auditory canal	CONDITION	3a	3a:syn_dict
persistent mood disorder	CONDITION	3a	3a:syn_dict
adrenal carcinomas	CONDITION	3a	3a:syn_dict
cryoglobulinaemia	CONDITION	3a	3a:syn_dict
hereditary nonpolyposis colorectal cancer syndrome	CONDITION	3a	3a:syn_dict
arm paralysis	CONDITION	3a	3a:syn_dict
adverse anesthesia reactions	CONDITION	3a	3a:syn_dict
allergy to animal	CONDITION	3a	3a:syn_dict
focal onset seizure	CONDITION	3a	3a:syn_dict
hashimoto's encephalopathy	CONDITION	3a	3a:syn_dict
seizure dis	CONDITION	3a	3a:syn_dict
micropapillary transitional cell carcinoma	CONDITION	3a	3a:syn_dict
vasodilatory shock	CONDITION	3a	3a:syn_dict
demyelinating sensorimotor polyneuropathy	CONDITION	3a	3a:syn_dict
hemangioma of breast	CONDITION	3a	3a:syn_dict
severe bipolar disorder	CONDITION	3a	3a:syn_dict
idiopathic scleritis	CONDITION	3a	3a:syn_dict
genitourinary syndrome of menopause	CONDITION	3a	3a:syn_dict
systemic fungal infection	CONDITION	3a	3a:syn_dict
tarlov cysts	CONDITION	3a	3a:syn_dict
hypersociability	CONDITION	3a	3a:syn_dict
colon anaplastic carcinoma	CONDITION	3a	3a:syn_dict
disturbance of conduct nos	CONDITION	3a	3a:syn_dict
systemic infectious disease	CONDITION	3a	3a:syn_dict
hiv retinopathy	CONDITION	3a	3a:syn_dict
stage 3b chronic kidney disease	CONDITION	3a	3a:syn_dict
hypercoagulation	CONDITION	3a	3a:syn_dict
bone infarct	CONDITION	3a	3a:syn_dict
urinary tract abnormalities	CONDITION	3a	3a:syn_dict
catecholamine hypersecretion	CONDITION	3a	3a:syn_dict
hemorrhagic septicemia	CONDITION	3a	3a:syn_dict
disseminated mucormycosis	CONDITION	3a	3a:syn_dict
vitreoretinal abnormalities	CONDITION	3a	3a:syn_dict
acute central serous chorioretinopathy	CONDITION	3a	3a:syn_dict
deprivation amblyopia	CONDITION	3a	3a:syn_dict
macular disease	CONDITION	3a	3a:syn_dict
avmd	CONDITION	3a	3a:syn_dict
pattern dystrophy	CONDITION	3a	3a:syn_dict
best vitelliform macular dystrophy	CONDITION	3a	3a:syn_dict
stargardt disease	CONDITION	3a	3a:syn_dict
recurrent urethral urothelial carcinoma	CONDITION	3a	3a:syn_dict
acetaminophen allergies	CONDITION	3a	3a:syn_dict
ruptured appendicitis	CONDITION	3a	3a:syn_dict
prostate ca	CONDITION	3a	3a:syn_dict
viral uveitis	CONDITION	3a	3a:syn_dict
ulcer on left ankle	CONDITION	3a	3a:syn_dict
mucinous neoplasms	CONDITION	3a	3a:syn_dict
hyperuricaemia	CONDITION	3a	3a:syn_dict
ciliary flush	CONDITION	3a	3a:syn_dict
multiple sclerosis exacerbation	CONDITION	3a	3a:syn_dict
calabar swellings	CONDITION	3a	3a:syn_dict
recurrent intestinal obstruction	CONDITION	3a	3a:syn_dict
sepsis due to streptococcus pneumoniae	CONDITION	3a	3a:syn_dict
delusional idea	CONDITION	3a	3a:syn_dict
sandifer syndrome	CONDITION	3a	3a:syn_dict
superficial corneal ulcer	CONDITION	3a	3a:syn_dict
chronic hepatitis c genotype 1a	CONDITION	3a	3a:syn_dict
malakoplakia	CONDITION	3a	3a:syn_dict
polyclonal gammopathy	CONDITION	3a	3a:syn_dict
complex partial status epilepticus	CONDITION	3a	3a:syn_dict
cecum tumor	CONDITION	3a	3a:syn_dict
primary hemochromatosis	CONDITION	3a	3a:syn_dict
cutaneous disorders	CONDITION	3a	3a:syn_dict
abdominal pregnancy	CONDITION	3a	3a:syn_dict
chylous effusion	CONDITION	3a	3a:syn_dict
bradycardia episode	CONDITION	3a	3a:syn_dict
essential thrombocytosis	CONDITION	3a	3a:syn_dict
gastric polyp bleeding	CONDITION	3a	3a:syn_dict
limb deficiencies	CONDITION	3a	3a:syn_dict
schizophrenia chronic	CONDITION	3a	3a:syn_dict
articulation disorder	CONDITION	3a	3a:syn_dict
furuncles	CONDITION	3a	3a:syn_dict
furuncles on face	CONDITION	3a	3a:syn_dict
subcutaneous crepitation	CONDITION	3a	3a:syn_dict
spine infection	CONDITION	3a	3a:syn_dict
edema of left foot	CONDITION	3a	3a:syn_dict
oligomenorrhea	CONDITION	3a	3a:syn_dict
rupture of gallbladder	CONDITION	3a	3a:syn_dict
angioblastoma	CONDITION	3a	3a:syn_dict
neurinoma	CONDITION	3a	3a:syn_dict
heroin smoking	CONDITION	3a	3a:syn_dict
saccadic intrusions	CONDITION	3a	3a:syn_dict
lymphorrhagia	CONDITION	3a	3a:syn_dict
oma syndrome	CONDITION	3a	3a:syn_dict
mitral valve dysplasia	CONDITION	3a	3a:syn_dict
acute infectious enteritis	CONDITION	3a	3a:syn_dict
endometriosis of bladder	CONDITION	3a	3a:syn_dict
macular fibrosis	CONDITION	3a	3a:syn_dict
frey	CONDITION	3a	3a:syn_dict
benign nerve sheath tumor	CONDITION	3a	3a:syn_dict
silent aspiration	CONDITION	3a	3a:syn_dict
sequelae of poliomyelitis	CONDITION	3a	3a:syn_dict
unstable type 1 diabetes mellitus	CONDITION	3a	3a:syn_dict
complications of heart disease	CONDITION	3a	3a:syn_dict
urinary tract infection upper	CONDITION	3a	3a:syn_dict
hypertensive uveitis	CONDITION	3a	3a:syn_dict
contact eczema	CONDITION	3a	3a:syn_dict
ileal neoplasm	CONDITION	3a	3a:syn_dict
orbital emphysema	CONDITION	3a	3a:syn_dict
minor thalassemia	CONDITION	3a	3a:syn_dict
acute enterocolitis	CONDITION	3a	3a:syn_dict
excessive menstrual bleeding	CONDITION	3a	3a:syn_dict
premature adrenarche	CONDITION	3a	3a:syn_dict
common migraine	CONDITION	3a	3a:syn_dict
anemia stable	CONDITION	3a	3a:syn_dict
localize infection	CONDITION	3a	3a:syn_dict
incisional infection	CONDITION	3a	3a:syn_dict
band keratopathy	CONDITION	3a	3a:syn_dict
focal calcification	CONDITION	3a	3a:syn_dict
current cmv infection	CONDITION	3a	3a:syn_dict
ureteral neoplasm	CONDITION	3a	3a:syn_dict
infection of umbilical stump	CONDITION	3a	3a:syn_dict
crohn's disease in remission	CONDITION	3a	3a:syn_dict
legionella pneumonia	CONDITION	3a	3a:syn_dict
other overlap syndromes	CONDITION	3a	3a:syn_dict
dermatitides	CONDITION	3a	3a:syn_dict
chronic dry eye	CONDITION	3a	3a:syn_dict
rectal stricture	CONDITION	3a	3a:syn_dict
obliterative portal venopathy	CONDITION	3a	3a:syn_dict
candidal pneumonia	CONDITION	3a	3a:syn_dict
gas bloat syndrome	CONDITION	3a	3a:syn_dict
desmoplastic reaction	CONDITION	3a	3a:syn_dict
hemorrhage requiring transfusion	CONDITION	3a	3a:syn_dict
cais	CONDITION	3a	3a:syn_dict
complete androgen insensitivity syndrome	CONDITION	3a	3a:syn_dict
primary peritoneal cancer	CONDITION	3a	3a:syn_dict
bilious diarrhea	CONDITION	3a	3a:syn_dict
congenital long qt syndrome	CONDITION	3a	3a:syn_dict
bone marrow tumor	CONDITION	3a	3a:syn_dict
chemical dependency	CONDITION	3a	3a:syn_dict
severe gingivitis	CONDITION	3a	3a:syn_dict
cutaneous calcifications	CONDITION	3a	3a:syn_dict
postoperative uti	CONDITION	3a	3a:syn_dict
clear cell renal cell adenocarcinoma	CONDITION	3a	3a:syn_dict
disseminated aspergillosis	CONDITION	3a	3a:syn_dict
occipital lobe infarct	CONDITION	3a	3a:syn_dict
chest wall hematoma	CONDITION	3a	3a:syn_dict
septic pelvic thrombophlebitis	CONDITION	3a	3a:syn_dict
chest cold	CONDITION	3a	3a:syn_dict
metamizole allergy	CONDITION	3a	3a:syn_dict
thrombosis of left renal artery	CONDITION	3a	3a:syn_dict
lambda light chain multiple myeloma	CONDITION	3a	3a:syn_dict
structural valve deterioration	CONDITION	3a	3a:syn_dict
paraesophageal hiatal hernia	CONDITION	3a	3a:syn_dict
acute gastric volvulus	CONDITION	3a	3a:syn_dict
postoperative problem	CONDITION	3a	3a:syn_dict
decreased left ventricular function	CONDITION	3a	3a:syn_dict
m1 acute myelogenous leukemia	CONDITION	3a	3a:syn_dict
ectopic parathyroid adenoma	CONDITION	3a	3a:syn_dict
bordetella	CONDITION	3a	3a:syn_dict
blue nevi	CONDITION	3a	3a:syn_dict
exogenous hyperinsulinism	CONDITION	3a	3a:syn_dict
agranulocytosis	CONDITION	3a	3a:syn_dict
gangrenous acute appendicitis	CONDITION	3a	3a:syn_dict
contact sensitivity	CONDITION	3a	3a:syn_dict
intradermal nevus	CONDITION	3a	3a:syn_dict
odontogenic neoplasm	CONDITION	3a	3a:syn_dict
tumor of skull	CONDITION	3a	3a:syn_dict
von meyenburg complexes	CONDITION	3a	3a:syn_dict
outer ear infection	CONDITION	3a	3a:syn_dict
dialysis encephalopathy	CONDITION	3a	3a:syn_dict
lymphedema praecox	CONDITION	3a	3a:syn_dict
acute and chronic pancreatitis	CONDITION	3a	3a:syn_dict
bladder cancers	CONDITION	3a	3a:syn_dict
undifferentiated carcinoma of bladder	CONDITION	3a	3a:syn_dict
colon mucinous adenocarcinoma	CONDITION	3a	3a:syn_dict
chest wall disease	CONDITION	3a	3a:syn_dict
psychogenic disorder	CONDITION	3a	3a:syn_dict
candida skin	CONDITION	3a	3a:syn_dict
chronic dental pain	CONDITION	3a	3a:syn_dict
nphs1	CONDITION	3a	3a:syn_dict
nphs2	CONDITION	3a	3a:syn_dict
shortness of breath chronic	CONDITION	3a	3a:syn_dict
incontinence of stool	CONDITION	3a	3a:syn_dict
factor iii deficiency	CONDITION	3a	3a:syn_dict
autosomal recessive polycystic kidney	CONDITION	3a	3a:syn_dict
hypertrophic pachymeningitis	CONDITION	3a	3a:syn_dict
scat	CONDITION	3a	3a:syn_dict
bazex syndrome	CONDITION	3a	3a:syn_dict
occlusion of right vertebral artery	CONDITION	3a	3a:syn_dict
benign lacrimal gland neoplasm	CONDITION	3a	3a:syn_dict
infected hydrocele	CONDITION	3a	3a:syn_dict
feeding disorder	CONDITION	3a	3a:syn_dict
enlarging abdominal aortic aneurysm	CONDITION	3a	3a:syn_dict
scleroatrophic gallbladder	CONDITION	3a	3a:syn_dict
psychogenic nonepileptic seizures	CONDITION	3a	3a:syn_dict
central line complication	CONDITION	3a	3a:syn_dict
uterine irritability	CONDITION	3a	3a:syn_dict
right orbital edema	CONDITION	3a	3a:syn_dict
klebsiella sepsis	CONDITION	3a	3a:syn_dict
sinonasal neoplasm	CONDITION	3a	3a:syn_dict
benign cardiac tumor	CONDITION	3a	3a:syn_dict
tuberous sclerosis 2	CONDITION	3a	3a:syn_dict
fetal rhabdomyoma	CONDITION	3a	3a:syn_dict
nerve disorders	CONDITION	3a	3a:syn_dict
ischemic heart disease chronic	CONDITION	3a	3a:syn_dict
acute right ventricular failure	CONDITION	3a	3a:syn_dict
gonadal vein thrombosis	CONDITION	3a	3a:syn_dict
profound global developmental delay	CONDITION	3a	3a:syn_dict
subgaleal abscess	CONDITION	3a	3a:syn_dict
phobic anxiety	CONDITION	3a	3a:syn_dict
alcohol induced persisting dementia	CONDITION	3a	3a:syn_dict
non hodgkin lymphoma	CONDITION	3a	3a:syn_dict
bulging drum	CONDITION	3a	3a:syn_dict
exacerbation of osteoarthritis	CONDITION	3a	3a:syn_dict
demand myocardial ischemia	CONDITION	3a	3a:syn_dict
meningococcal bacteremia	CONDITION	3a	3a:syn_dict
acute hydrops	CONDITION	3a	3a:syn_dict
superior orbital fissure syndrome	CONDITION	3a	3a:syn_dict
complex fibroadenoma	CONDITION	3a	3a:syn_dict
descending thoracic aortic dissection	CONDITION	3a	3a:syn_dict
gastrointestinal stromal sarcoma	CONDITION	3a	3a:syn_dict
diffuse hyperplasia	CONDITION	3a	3a:syn_dict
iatrogenic hypoparathyroidism	CONDITION	3a	3a:syn_dict
aca infarct	CONDITION	3a	3a:syn_dict
hyperosmolar hyperglycemic syndrome	CONDITION	3a	3a:syn_dict
carcinoma of hypopharynx	CONDITION	3a	3a:syn_dict
adrenal haematoma	CONDITION	3a	3a:syn_dict
cryptococcus neoformans infection	CONDITION	3a	3a:syn_dict
cervical fibroids	CONDITION	3a	3a:syn_dict
intraoperative complication	CONDITION	3a	3a:syn_dict
monocytopenia and mycobacterial infection syndrome	CONDITION	3a	3a:syn_dict
monomac syndrome	CONDITION	3a	3a:syn_dict
generalized cancer	CONDITION	3a	3a:syn_dict
leiomyomatous tumor	CONDITION	3a	3a:syn_dict
chronic axonal neuropathy	CONDITION	3a	3a:syn_dict
klatskin	CONDITION	3a	3a:syn_dict
metastatic soft tissue sarcoma	CONDITION	3a	3a:syn_dict
direct inguinal hernia	CONDITION	3a	3a:syn_dict
paratesticular leiomyosarcoma	CONDITION	3a	3a:syn_dict
inappropriate behavior	CONDITION	3a	3a:syn_dict
metastatic cll	CONDITION	3a	3a:syn_dict
respiratory acidosis and metabolic acidosis	CONDITION	3a	3a:syn_dict
oropharyngeal hemorrhage	CONDITION	3a	3a:syn_dict
orthokeratotic hyperkeratosis	CONDITION	3a	3a:syn_dict
multicystic dysplastic kidney	CONDITION	3a	3a:syn_dict
shift work sleep disorder	CONDITION	3a	3a:syn_dict
acral gangrene	CONDITION	3a	3a:syn_dict
adenoviral infection	CONDITION	3a	3a:syn_dict
leukemid	CONDITION	3a	3a:syn_dict
quadriceps muscle atrophy	CONDITION	3a	3a:syn_dict
anemia chronic	CONDITION	3a	3a:syn_dict
acrokeratosis	CONDITION	3a	3a:syn_dict
transient hemiparesis	CONDITION	3a	3a:syn_dict
parotid adenoma	CONDITION	3a	3a:syn_dict
acute renal disease	CONDITION	3a	3a:syn_dict
coronary aneurysm	CONDITION	3a	3a:syn_dict
lupus pericarditis	CONDITION	3a	3a:syn_dict
primary cardiomyopathy	CONDITION	3a	3a:syn_dict
rectal ulcers	CONDITION	3a	3a:syn_dict
neuroinflammatory disease	CONDITION	3a	3a:syn_dict
groin lymphadenopathy	CONDITION	3a	3a:syn_dict
colon small cell carcinoma	CONDITION	3a	3a:syn_dict
squamous cell cancer	CONDITION	3a	3a:syn_dict
kidney dis	CONDITION	3a	3a:syn_dict
dermatochalasis	CONDITION	3a	3a:syn_dict
duane syndrome	CONDITION	3a	3a:syn_dict
eyelid tumors	CONDITION	3a	3a:syn_dict
marcus gunn	CONDITION	3a	3a:syn_dict
pleomorphic lobular carcinoma	CONDITION	3a	3a:syn_dict
environmental illnesses	CONDITION	3a	3a:syn_dict
iatrogenic cushing syndrome	CONDITION	3a	3a:syn_dict
dysmenorrhea secondary	CONDITION	3a	3a:syn_dict
schizoaffective dis	CONDITION	3a	3a:syn_dict
conn's syndrome	CONDITION	3a	3a:syn_dict
iud migration	CONDITION	3a	3a:syn_dict
traction retinal detachment	CONDITION	3a	3a:syn_dict
humoral rejection	CONDITION	3a	3a:syn_dict
urinary calculus	CONDITION	3a	3a:syn_dict
panic dis	CONDITION	3a	3a:syn_dict
ischemic bowel disease	CONDITION	3a	3a:syn_dict
silver russell syndrome	CONDITION	3a	3a:syn_dict
immune reconstitution inflammatory syndrome	CONDITION	3a	3a:syn_dict
lwd	CONDITION	3a	3a:syn_dict
dyschondrosteosis	CONDITION	3a	3a:syn_dict
benign joint hypermobility syndrome	CONDITION	3a	3a:syn_dict
locally advanced prostate adenocarcinoma	CONDITION	3a	3a:syn_dict
pneumocystis jirovecii infection	CONDITION	3a	3a:syn_dict
round cell sarcoma	CONDITION	3a	3a:syn_dict
sarcoma of oral cavity	CONDITION	3a	3a:syn_dict
first trimester bleeding	CONDITION	3a	3a:syn_dict
inevitable abortion	CONDITION	3a	3a:syn_dict
gm2 gangliosidosis	CONDITION	3a	3a:syn_dict
colon tubular adenoma	CONDITION	3a	3a:syn_dict
duodenal bleeding	CONDITION	3a	3a:syn_dict
left ventricle dilated	CONDITION	3a	3a:syn_dict
edema of right upper extremity	CONDITION	3a	3a:syn_dict
verrucous lesions	CONDITION	3a	3a:syn_dict
medical complication	CONDITION	3a	3a:syn_dict
oral aphthous ulcers	CONDITION	3a	3a:syn_dict
orchitis with abscess	CONDITION	3a	3a:syn_dict
vaginal ulceration	CONDITION	3a	3a:syn_dict
anemia postoperative	CONDITION	3a	3a:syn_dict
colon torsion	CONDITION	3a	3a:syn_dict
hiv infection suspected	CONDITION	3a	3a:syn_dict
implant infections	CONDITION	3a	3a:syn_dict
lateral displacement of globe	CONDITION	3a	3a:syn_dict
eyelids unable to close	CONDITION	3a	3a:syn_dict
emas	CONDITION	3a	3a:syn_dict
allergic reaction to antibiotics	CONDITION	3a	3a:syn_dict
tmj disease	CONDITION	3a	3a:syn_dict
other surgical procedures	CONDITION	3a	3a:syn_dict
transplant complication	CONDITION	3a	3a:syn_dict
keratocystic odontogenic tumour	CONDITION	3a	3a:syn_dict
infraorbital pain	CONDITION	3a	3a:syn_dict
mild generalized edema	CONDITION	3a	3a:syn_dict
benign conjunctival tumor	CONDITION	3a	3a:syn_dict
digestive disease	CONDITION	3a	3a:syn_dict
kidney infarction	CONDITION	3a	3a:syn_dict
metastatic uterine cancer	CONDITION	3a	3a:syn_dict
placentitis	CONDITION	3a	3a:syn_dict
uveitis of left eye	CONDITION	3a	3a:syn_dict
dts	CONDITION	3a	3a:syn_dict
darkened vision	CONDITION	3a	3a:syn_dict
tumor abscess	CONDITION	3a	3a:syn_dict
acute coronary artery thrombosis	CONDITION	3a	3a:syn_dict
allergy to ciprofloxacin	CONDITION	3a	3a:syn_dict
right atrial myxoma	CONDITION	3a	3a:syn_dict
physiological dependence	CONDITION	3a	3a:syn_dict
classic congenital adrenal hyperplasia	CONDITION	3a	3a:syn_dict
pseudoobstruction	CONDITION	3a	3a:syn_dict
focal fits	CONDITION	3a	3a:syn_dict
perianal skin lesion	CONDITION	3a	3a:syn_dict
fungal intertrigo	CONDITION	3a	3a:syn_dict
thrombotic microangiopathies	CONDITION	3a	3a:syn_dict
lingual edema	CONDITION	3a	3a:syn_dict
posterior fossa tumors	CONDITION	3a	3a:syn_dict
prosthetic complication	CONDITION	3a	3a:syn_dict
chronic pulmonary aspergillosis	CONDITION	3a	3a:syn_dict
complicated pneumoconiosis	CONDITION	3a	3a:syn_dict
biliary infection	CONDITION	3a	3a:syn_dict
adrenal cortical tumor	CONDITION	3a	3a:syn_dict
mamm	CONDITION	3a	3a:syn_dict
heterotaxia syndrome	CONDITION	3a	3a:syn_dict
left corneal ulcer with hypopyon	CONDITION	3a	3a:syn_dict
hemorrhagic anemia	CONDITION	3a	3a:syn_dict
xx male syndrome	CONDITION	3a	3a:syn_dict
swelling of hand	CONDITION	3a	3a:syn_dict
acad	CONDITION	3a	3a:syn_dict
postoperative hypothyroidism	CONDITION	3a	3a:syn_dict
uric acid nephrolithiasis	CONDITION	3a	3a:syn_dict
uric acid nephrolithias	CONDITION	3a	3a:syn_dict
secondary hemophagocytic lymphohistiocytosis	CONDITION	3a	3a:syn_dict
massive gastrointestinal hemorrhage	CONDITION	3a	3a:syn_dict
sick sinus	CONDITION	3a	3a:syn_dict
tonsil cyst	CONDITION	3a	3a:syn_dict
nutritional optic neuropathy	CONDITION	3a	3a:syn_dict
bleeding between periods	CONDITION	3a	3a:syn_dict
nonspecific mesenteric adenitis	CONDITION	3a	3a:syn_dict
median nerve entrapment	CONDITION	3a	3a:syn_dict
cervical polyp	CONDITION	3a	3a:syn_dict
lesions skin	CONDITION	3a	3a:syn_dict
infantile polycystic kidney disease	CONDITION	3a	3a:syn_dict
subacute bowel obstruction	CONDITION	3a	3a:syn_dict
prolapsed urethral mucosa	CONDITION	3a	3a:syn_dict
acute ethmoiditis	CONDITION	3a	3a:syn_dict
bony exostosis	CONDITION	3a	3a:syn_dict
left ventricle hypertrophied	CONDITION	3a	3a:syn_dict
posterior cerebral artery stroke	CONDITION	3a	3a:syn_dict
de quervain's thyroiditis	CONDITION	3a	3a:syn_dict
brodie abscess	CONDITION	3a	3a:syn_dict
pulmonary ossification	CONDITION	3a	3a:syn_dict
boc	CONDITION	3a	3a:syn_dict
herpes meningitis	CONDITION	3a	3a:syn_dict
myeloid neoplasm	CONDITION	3a	3a:syn_dict
hospital infection	CONDITION	3a	3a:syn_dict
postpericardiotomy syndrome	CONDITION	3a	3a:syn_dict
labile moods	CONDITION	3a	3a:syn_dict
cutaneous kaposi sarcoma	CONDITION	3a	3a:syn_dict
epithelial ovarian carcinoma	CONDITION	3a	3a:syn_dict
left middle cerebral artery infarction	CONDITION	3a	3a:syn_dict
polyradiculoneuropathy	CONDITION	3a	3a:syn_dict
posterior circulation transient ischemic attack	CONDITION	3a	3a:syn_dict
chronic hand eczema	CONDITION	3a	3a:syn_dict
chronic respiratory insufficiency	CONDITION	3a	3a:syn_dict
diaphragmatic displacement	CONDITION	3a	3a:syn_dict
neutrophilic vasculitis	CONDITION	3a	3a:syn_dict
tooth sensitivity	CONDITION	3a	3a:syn_dict
dietary b12 deficiency	CONDITION	3a	3a:syn_dict
carcinoma of rectum	CONDITION	3a	3a:syn_dict
disease regression	CONDITION	3a	3a:syn_dict
calyceal stone	CONDITION	3a	3a:syn_dict
frontal osteoma	CONDITION	3a	3a:syn_dict
acute hemiparesis	CONDITION	3a	3a:syn_dict
infection of subcutaneous tissue	CONDITION	3a	3a:syn_dict
myelofibrosis with myeloid metaplasia	CONDITION	3a	3a:syn_dict
bietti crystalline dystrophy	CONDITION	3a	3a:syn_dict
tooth migration	CONDITION	3a	3a:syn_dict
inferior arcuate scotoma	CONDITION	3a	3a:syn_dict
anaplastic meningioma	CONDITION	3a	3a:syn_dict
hsil	CONDITION	3a	3a:syn_dict
breast neoplasm	CONDITION	3a	3a:syn_dict
daily headache	CONDITION	3a	3a:syn_dict
streptococcus pyogenes pharyngitis	CONDITION	3a	3a:syn_dict
photodermatitis	CONDITION	3a	3a:syn_dict
mycoplasma pneumonia	CONDITION	3a	3a:syn_dict
mucinous adenocarcinoma of renal pelvis	CONDITION	3a	3a:syn_dict
renal pelvis adenocarcinoma	CONDITION	3a	3a:syn_dict
pyriform sinus squamous cell carcinoma	CONDITION	3a	3a:syn_dict
clotting factor deficiency	CONDITION	3a	3a:syn_dict
insulinoma syndrome	CONDITION	3a	3a:syn_dict
gi amyloid	CONDITION	3a	3a:syn_dict
allergy to metals	CONDITION	3a	3a:syn_dict
epidermal nevus of scalp	CONDITION	3a	3a:syn_dict
icteric leptospirosis	CONDITION	3a	3a:syn_dict
brain infarcts	CONDITION	3a	3a:syn_dict
renal calcification	CONDITION	3a	3a:syn_dict
splenic infarctions	CONDITION	3a	3a:syn_dict
autoimmune polyendocrine syndrome	CONDITION	3a	3a:syn_dict
autoimmune addison disease	CONDITION	3a	3a:syn_dict
acute cor pulmonale	CONDITION	3a	3a:syn_dict
herpetic keratouveitis	CONDITION	3a	3a:syn_dict
bilateral inguinal hernias	CONDITION	3a	3a:syn_dict
advanced oropharyngeal carcinoma	CONDITION	3a	3a:syn_dict
lip ulceration	CONDITION	3a	3a:syn_dict
interdigital lesion	CONDITION	3a	3a:syn_dict
purpuric rashes	CONDITION	3a	3a:syn_dict
epilepsy psychomotor	CONDITION	3a	3a:syn_dict
emotional disturbances	CONDITION	3a	3a:syn_dict
adenocarcinoma metastatic	CONDITION	3a	3a:syn_dict
lung secondary	CONDITION	3a	3a:syn_dict
plasmocytoma	CONDITION	3a	3a:syn_dict
inflammatory papillary hyperplasia	CONDITION	3a	3a:syn_dict
enlarged colon	CONDITION	3a	3a:syn_dict
xanthoma	CONDITION	3a	3a:syn_dict
strangulated umbilical hernia	CONDITION	3a	3a:syn_dict
lower leg lesion	CONDITION	3a	3a:syn_dict
cutaneous mycobacterial infection	CONDITION	3a	3a:syn_dict
carcinoma of pharynx	CONDITION	3a	3a:syn_dict
prostate adenocarcinoma with neuroendocrine differentiation	CONDITION	3a	3a:syn_dict
ktw syndrome	CONDITION	3a	3a:syn_dict
edema of scrotum	CONDITION	3a	3a:syn_dict
obstructive sialadenitis	CONDITION	3a	3a:syn_dict
babesia infection	CONDITION	3a	3a:syn_dict
childhood osteochondroma	CONDITION	3a	3a:syn_dict
adult granulosa cell tumor	CONDITION	3a	3a:syn_dict
dietary deficiency	CONDITION	3a	3a:syn_dict
diminished vision	CONDITION	3a	3a:syn_dict
acute dis	CONDITION	3a	3a:syn_dict
episodic fatigue	CONDITION	3a	3a:syn_dict
immunological abnormality	CONDITION	3a	3a:syn_dict
epithelial hepatoblastoma	CONDITION	3a	3a:syn_dict
adult hepatoblastoma	CONDITION	3a	3a:syn_dict
laryngotracheal stenosis	CONDITION	3a	3a:syn_dict
clinical malaria	CONDITION	3a	3a:syn_dict
heterotaxia	CONDITION	3a	3a:syn_dict
gastrointestinal dis	CONDITION	3a	3a:syn_dict
parotid disease	CONDITION	3a	3a:syn_dict
shoulder calcific tendinitis	CONDITION	3a	3a:syn_dict
hepatocyte necrosis	CONDITION	3a	3a:syn_dict
breast infections	CONDITION	3a	3a:syn_dict
metastatic pnet	CONDITION	3a	3a:syn_dict
small thyroid gland	CONDITION	3a	3a:syn_dict
parotid neoplasms	CONDITION	3a	3a:syn_dict
recurrent severe hypoglycemia	CONDITION	3a	3a:syn_dict
hemorrhagic lung	CONDITION	3a	3a:syn_dict
vulvitis	CONDITION	3a	3a:syn_dict
posterior capsular opacification	CONDITION	3a	3a:syn_dict
chemical gastritis	CONDITION	3a	3a:syn_dict
perceptive hearing loss	CONDITION	3a	3a:syn_dict
salpingitis	CONDITION	3a	3a:syn_dict
stroke syndromes	CONDITION	3a	3a:syn_dict
dermatological disorders	CONDITION	3a	3a:syn_dict
renal cell carcinoma metastatic	CONDITION	3a	3a:syn_dict
frontotemporal cortical atrophy	CONDITION	3a	3a:syn_dict
suppurative cholangitis	CONDITION	3a	3a:syn_dict
primary respiratory alkalosis	CONDITION	3a	3a:syn_dict
multiple mononeuropathy	CONDITION	3a	3a:syn_dict
retrosternal goiter	CONDITION	3a	3a:syn_dict
steatotic liver disease	CONDITION	3a	3a:syn_dict
hypothyroidism maternal	CONDITION	3a	3a:syn_dict
men syndromes	CONDITION	3a	3a:syn_dict
dwarf tapeworm infection	CONDITION	3a	3a:syn_dict
tapeworm infection	CONDITION	3a	3a:syn_dict
hymenolepis nana infection	CONDITION	3a	3a:syn_dict
cavernous sinus thrombophlebitis	CONDITION	3a	3a:syn_dict
primary leiomyosarcoma	CONDITION	3a	3a:syn_dict
pathologic processes	CONDITION	3a	3a:syn_dict
hereditary fructose intolerance	CONDITION	3a	3a:syn_dict
photosensitivity disorders	CONDITION	3a	3a:syn_dict
squamous cell carcinoma of scalp	CONDITION	3a	3a:syn_dict
cerebellar vermis atrophy	CONDITION	3a	3a:syn_dict
hodgkin's lymphoma stage iv	CONDITION	3a	3a:syn_dict
amelanotic choroidal melanoma	CONDITION	3a	3a:syn_dict
amebic dysentery	CONDITION	3a	3a:syn_dict
marfan's syndrome	CONDITION	3a	3a:syn_dict
aortic dis	CONDITION	3a	3a:syn_dict
right periorbital abscess	CONDITION	3a	3a:syn_dict
colon gastrointestinal stromal tumor	CONDITION	3a	3a:syn_dict
pulmonary process recurrent	CONDITION	3a	3a:syn_dict
