term	category	first_tier	first_source
referral for substance abuse	PROCEDURE	3a	3a:syn_dict
duodenojejunostomy	PROCEDURE	3a	3a:syn_dict
pulse steroids	PROCEDURE	3a	3a:syn_dict
tof mra	PROCEDURE	3a	3a:syn_dict
transurethral biopsy	PROCEDURE	3a	3a:syn_dict
pulmonary metastasectomy	PROCEDURE	3a	3a:syn_dict
wound care assessment	PROCEDURE	3a	3a:syn_dict
peak inspiratory pressure	PROCEDURE	3a	3a:syn_dict
comfort management	PROCEDURE	3a	3a:syn_dict
valgus stress test	PROCEDURE	3a	3a:syn_dict
glucagon test	PROCEDURE	3a	3a:syn_dict
mri of oral cavity	PROCEDURE	3a	3a:syn_dict
duodenopancreatectomy	PROCEDURE	3a	3a:syn_dict
catheter culture	PROCEDURE	3a	3a:syn_dict
targeted cancer therapy	PROCEDURE	3a	3a:syn_dict
intradermal skin testing	PROCEDURE	3a	3a:syn_dict
transversus abdominis plane block	PROCEDURE	3a	3a:syn_dict
sirolimus therapy	PROCEDURE	3a	3a:syn_dict
holter ecg	PROCEDURE	3a	3a:syn_dict
home care services	PROCEDURE	3a	3a:syn_dict
bupropion therapy	PROCEDURE	3a	3a:syn_dict
tricuspid valve replacement	PROCEDURE	3a	3a:syn_dict
mass removal	PROCEDURE	3a	3a:syn_dict
enteral feedings	PROCEDURE	3a	3a:syn_dict
autologous fat transfer	PROCEDURE	3a	3a:syn_dict
glycosylated hemoglobin	PROCEDURE	3a	3a:syn_dict
duodenal anastomosis	PROCEDURE	3a	3a:syn_dict
south beach diet	PROCEDURE	3a	3a:syn_dict
extended right hepatectomy	PROCEDURE	3a	3a:syn_dict
long buccal nerve block	PROCEDURE	3a	3a:syn_dict
lingual nerve block	PROCEDURE	3a	3a:syn_dict
cerebrospinal fluid volume	PROCEDURE	3a	3a:syn_dict
spinal stabilization	PROCEDURE	3a	3a:syn_dict
flair mri	PROCEDURE	3a	3a:syn_dict
polyp removal	PROCEDURE	3a	3a:syn_dict
autologous blood transfusion	PROCEDURE	3a	3a:syn_dict
hand ventilation	PROCEDURE	3a	3a:syn_dict
transition to adult care	PROCEDURE	3a	3a:syn_dict
cyclophosphamide regimen	PROCEDURE	3a	3a:syn_dict
reirradiation	PROCEDURE	3a	3a:syn_dict
knee procedures	PROCEDURE	3a	3a:syn_dict
dilation of common bile duct	PROCEDURE	3a	3a:syn_dict
ct arthrogram	PROCEDURE	3a	3a:syn_dict
gastric ulcer prophylaxis	PROCEDURE	3a	3a:syn_dict
examination of genitalia	PROCEDURE	3a	3a:syn_dict
forensic autopsy	PROCEDURE	3a	3a:syn_dict
neck abscess drainage	PROCEDURE	3a	3a:syn_dict
pathology procedure	PROCEDURE	3a	3a:syn_dict
wound suturing	PROCEDURE	3a	3a:syn_dict
aspiration fluid	PROCEDURE	3a	3a:syn_dict
monitor fluid intake and output	PROCEDURE	3a	3a:syn_dict
ammonium levels	PROCEDURE	3a	3a:syn_dict
dobutamine stress	PROCEDURE	3a	3a:syn_dict
kidney surgery	PROCEDURE	3a	3a:syn_dict
g6pd activity	PROCEDURE	3a	3a:syn_dict
duodenal surgery	PROCEDURE	3a	3a:syn_dict
nutrition assessments	PROCEDURE	3a	3a:syn_dict
abdominal operations	PROCEDURE	3a	3a:syn_dict
spot testing	PROCEDURE	3a	3a:syn_dict
ear examination	PROCEDURE	3a	3a:syn_dict
frontoparietal craniotomy	PROCEDURE	3a	3a:syn_dict
laparoscopic radical nephrectomy	PROCEDURE	3a	3a:syn_dict
analysis of stone	PROCEDURE	3a	3a:syn_dict
newborn examination	PROCEDURE	3a	3a:syn_dict
smn1 gene	PROCEDURE	3a	3a:syn_dict
prescribed diet	PROCEDURE	3a	3a:syn_dict
hyperglycemia management	PROCEDURE	3a	3a:syn_dict
motility testing	PROCEDURE	3a	3a:syn_dict
humphrey perimetry	PROCEDURE	3a	3a:syn_dict
serum phenytoin level	PROCEDURE	3a	3a:syn_dict
parasite identification	PROCEDURE	3a	3a:syn_dict
dermatoglyphic	PROCEDURE	3a	3a:syn_dict
diaphragm plication	PROCEDURE	3a	3a:syn_dict
maintain strict aseptic technique	PROCEDURE	3a	3a:syn_dict
vascular ligation	PROCEDURE	3a	3a:syn_dict
hemodialysis catheter insertion	PROCEDURE	3a	3a:syn_dict
rebound tonometry	PROCEDURE	3a	3a:syn_dict
uroflowmetry	PROCEDURE	3a	3a:syn_dict
serum copper	PROCEDURE	3a	3a:syn_dict
paraprotein	PROCEDURE	3a	3a:syn_dict
ileocecal anastomosis	PROCEDURE	3a	3a:syn_dict
ophthalmologic treatment	PROCEDURE	3a	3a:syn_dict
transluminal coronary angioplasty	PROCEDURE	3a	3a:syn_dict
discussed with payor	PROCEDURE	3a	3a:syn_dict
pwi	PROCEDURE	3a	3a:syn_dict
optical coherence tomogr	PROCEDURE	3a	3a:syn_dict
foot surgeries	PROCEDURE	3a	3a:syn_dict
moist heat	PROCEDURE	3a	3a:syn_dict
laryngoscopy with biopsy	PROCEDURE	3a	3a:syn_dict
left cataract extraction	PROCEDURE	3a	3a:syn_dict
stoma creation	PROCEDURE	3a	3a:syn_dict
biopsy of pancreatic head	PROCEDURE	3a	3a:syn_dict
modified folfox	PROCEDURE	3a	3a:syn_dict
microwave diathermy	PROCEDURE	3a	3a:syn_dict
pain therapies	PROCEDURE	3a	3a:syn_dict
micropunctures	PROCEDURE	3a	3a:syn_dict
dilation of pulmonary artery	PROCEDURE	3a	3a:syn_dict
left renal arteriography	PROCEDURE	3a	3a:syn_dict
acute inpatient care	PROCEDURE	3a	3a:syn_dict
plasma bicarbonate	PROCEDURE	3a	3a:syn_dict
prosthetic knee	PROCEDURE	3a	3a:syn_dict
prescription monitoring	PROCEDURE	3a	3a:syn_dict
folfox regimen	PROCEDURE	3a	3a:syn_dict
maintain good oral hygiene	PROCEDURE	3a	3a:syn_dict
propranolol therapy	PROCEDURE	3a	3a:syn_dict
other radiography	PROCEDURE	3a	3a:syn_dict
cardiovascular examination	PROCEDURE	3a	3a:syn_dict
chest wall incision	PROCEDURE	3a	3a:syn_dict
resuspension of aortic valve	PROCEDURE	3a	3a:syn_dict
home environment assessment	PROCEDURE	3a	3a:syn_dict
head ct with contrast	PROCEDURE	3a	3a:syn_dict
soft tissue repair	PROCEDURE	3a	3a:syn_dict
monitoring of clozapine therapy	PROCEDURE	3a	3a:syn_dict
fiberoptic endoscopy	PROCEDURE	3a	3a:syn_dict
resection of ileum	PROCEDURE	3a	3a:syn_dict
monitoring weight	PROCEDURE	3a	3a:syn_dict
mri of dorsal spine	PROCEDURE	3a	3a:syn_dict
col1a2 gene	PROCEDURE	3a	3a:syn_dict
acoustic neuroma resection	PROCEDURE	3a	3a:syn_dict
urine drug screening	PROCEDURE	3a	3a:syn_dict
oral surgeries	PROCEDURE	3a	3a:syn_dict
division of trigeminal nerve	PROCEDURE	3a	3a:syn_dict
acetylcholine receptor antibody	PROCEDURE	3a	3a:syn_dict
pacemaker vvir	PROCEDURE	3a	3a:syn_dict
angiography of internal carotid	PROCEDURE	3a	3a:syn_dict
muscle enzyme	PROCEDURE	3a	3a:syn_dict
bilateral breast reduction	PROCEDURE	3a	3a:syn_dict
ureter ligation	PROCEDURE	3a	3a:syn_dict
outpatient encounter	PROCEDURE	3a	3a:syn_dict
needle aspiration of breast	PROCEDURE	3a	3a:syn_dict
monitor for mood changes	PROCEDURE	3a	3a:syn_dict
biopsy of pleura	PROCEDURE	3a	3a:syn_dict
hospital plan	PROCEDURE	3a	3a:syn_dict
extensor tendon repair	PROCEDURE	3a	3a:syn_dict
review of pregnancy	PROCEDURE	3a	3a:syn_dict
immune checkpoint inhibitor therapy	PROCEDURE	3a	3a:syn_dict
retropubic prostatectomy	PROCEDURE	3a	3a:syn_dict
intermittent observation	PROCEDURE	3a	3a:syn_dict
cardiac troponins	PROCEDURE	3a	3a:syn_dict
aspergillus ag ia	PROCEDURE	3a	3a:syn_dict
left ventricle ejection fraction	PROCEDURE	3a	3a:syn_dict
urgent percutaneous coronary intervention	PROCEDURE	3a	3a:syn_dict
uric acid lowering therapy	PROCEDURE	3a	3a:syn_dict
endoscopic third ventriculostomy	PROCEDURE	3a	3a:syn_dict
probe amplification	PROCEDURE	3a	3a:syn_dict
abcb4 gene	PROCEDURE	3a	3a:syn_dict
venipunctures	PROCEDURE	3a	3a:syn_dict
polarized light microscopy	PROCEDURE	3a	3a:syn_dict
mcmurray test negative	PROCEDURE	3a	3a:syn_dict
cordocentesis	PROCEDURE	3a	3a:syn_dict
ovarian biopsy	PROCEDURE	3a	3a:syn_dict
examination of abdominal aorta	PROCEDURE	3a	3a:syn_dict
coordination training	PROCEDURE	3a	3a:syn_dict
antepartum management	PROCEDURE	3a	3a:syn_dict
obstetrics service	PROCEDURE	3a	3a:syn_dict
hernioplasty	PROCEDURE	3a	3a:syn_dict
endovascular procedure	PROCEDURE	3a	3a:syn_dict
salivary scintigraphy	PROCEDURE	3a	3a:syn_dict
flexible fiberoptic bronchoscopy	PROCEDURE	3a	3a:syn_dict
odontectomy	PROCEDURE	3a	3a:syn_dict
lumpectomy of left breast	PROCEDURE	3a	3a:syn_dict
upep	PROCEDURE	3a	3a:syn_dict
pelvic angiography	PROCEDURE	3a	3a:syn_dict
dilation of ulnar artery	PROCEDURE	3a	3a:syn_dict
psychiatrist referral	PROCEDURE	3a	3a:syn_dict
fracture orif	PROCEDURE	3a	3a:syn_dict
excision of left breast	PROCEDURE	3a	3a:syn_dict
pressure management	PROCEDURE	3a	3a:syn_dict
latissimus dorsi myocutaneous flap	PROCEDURE	3a	3a:syn_dict
dilation and stretching	PROCEDURE	3a	3a:syn_dict
photography of wound	PROCEDURE	3a	3a:syn_dict
fundus autofluorescence	PROCEDURE	3a	3a:syn_dict
faf	PROCEDURE	3a	3a:syn_dict
noninvasive positive pressure ventilation	PROCEDURE	3a	3a:syn_dict
chest hrct	PROCEDURE	3a	3a:syn_dict
pulmonary medicine service	PROCEDURE	3a	3a:syn_dict
evaluation treatment	PROCEDURE	3a	3a:syn_dict
plain radiography of mandible	PROCEDURE	3a	3a:syn_dict
serum hcg	PROCEDURE	3a	3a:syn_dict
home tpn	PROCEDURE	3a	3a:syn_dict
antacid therapy	PROCEDURE	3a	3a:syn_dict
viral titer	PROCEDURE	3a	3a:syn_dict
thoracic pump	PROCEDURE	3a	3a:syn_dict
systemic steroid therapy	PROCEDURE	3a	3a:syn_dict
antibiotics coverage	PROCEDURE	3a	3a:syn_dict
ct scan of left hip	PROCEDURE	3a	3a:syn_dict
serum sodium level	PROCEDURE	3a	3a:syn_dict
coagulogram	PROCEDURE	3a	3a:syn_dict
osseointegrated implants	PROCEDURE	3a	3a:syn_dict
pericardial fluid cytology	PROCEDURE	3a	3a:syn_dict
period ph monitoring	PROCEDURE	3a	3a:syn_dict
central venous catheter placement	PROCEDURE	3a	3a:syn_dict
dental care plan	PROCEDURE	3a	3a:syn_dict
school counseling	PROCEDURE	3a	3a:syn_dict
somatostatin analog therapy	PROCEDURE	3a	3a:syn_dict
diagnostic catheterization	PROCEDURE	3a	3a:syn_dict
destruction of hard palate	PROCEDURE	3a	3a:syn_dict
evaluation of treatment response	PROCEDURE	3a	3a:syn_dict
vvi pacemaker	PROCEDURE	3a	3a:syn_dict
diagnostic aspiration	PROCEDURE	3a	3a:syn_dict
renal ultrasounds	PROCEDURE	3a	3a:syn_dict
x-ray of paranasal sinus	PROCEDURE	3a	3a:syn_dict
octreotide scan	PROCEDURE	3a	3a:syn_dict
perioperative positioning	PROCEDURE	3a	3a:syn_dict
slc40a1 gene	PROCEDURE	3a	3a:syn_dict
anterior ethmoid sinus	PROCEDURE	3a	3a:syn_dict
sputum collection	PROCEDURE	3a	3a:syn_dict
amalgam filling	PROCEDURE	3a	3a:syn_dict
postmortem imaging	PROCEDURE	3a	3a:syn_dict
nutrition therapy	PROCEDURE	3a	3a:syn_dict
hysteroscopy with biopsy	PROCEDURE	3a	3a:syn_dict
scleral biopsy	PROCEDURE	3a	3a:syn_dict
ultrasound of back	PROCEDURE	3a	3a:syn_dict
reconstruction with flap	PROCEDURE	3a	3a:syn_dict
bronchogram	PROCEDURE	3a	3a:syn_dict
anterior pelvic exenteration	PROCEDURE	3a	3a:syn_dict
ct angiography of thorax	PROCEDURE	3a	3a:syn_dict
care transition	PROCEDURE	3a	3a:syn_dict
extraction procedure	PROCEDURE	3a	3a:syn_dict
oxygenation monitoring	PROCEDURE	3a	3a:syn_dict
scapulectomy	PROCEDURE	3a	3a:syn_dict
functional mr	PROCEDURE	3a	3a:syn_dict
lipoinjection	PROCEDURE	3a	3a:syn_dict
light chain analysis	PROCEDURE	3a	3a:syn_dict
reinduction therapy	PROCEDURE	3a	3a:syn_dict
serum carnitine	PROCEDURE	3a	3a:syn_dict
revision amputation	PROCEDURE	3a	3a:syn_dict
prosthetic right knee	PROCEDURE	3a	3a:syn_dict
tonsillectomy adenoidectomy	PROCEDURE	3a	3a:syn_dict
mri of breast	PROCEDURE	3a	3a:syn_dict
capsule endoscopies	PROCEDURE	3a	3a:syn_dict
balloon enteroscopy	PROCEDURE	3a	3a:syn_dict
gastroscopies	PROCEDURE	3a	3a:syn_dict
ultrasound of right upper extremity	PROCEDURE	3a	3a:syn_dict
urinary tract imaging	PROCEDURE	3a	3a:syn_dict
eye drop instillation	PROCEDURE	3a	3a:syn_dict
alcohol level	PROCEDURE	3a	3a:syn_dict
left radical mastectomy	PROCEDURE	3a	3a:syn_dict
oral mucosal biopsy	PROCEDURE	3a	3a:syn_dict
implement seizure precautions	PROCEDURE	3a	3a:syn_dict
whole bowel irrigation	PROCEDURE	3a	3a:syn_dict
lefort osteotomy	PROCEDURE	3a	3a:syn_dict
planned cesarean section	PROCEDURE	3a	3a:syn_dict
admission to neurology department	PROCEDURE	3a	3a:syn_dict
immunonutrition	PROCEDURE	3a	3a:syn_dict
ocular tonometry	PROCEDURE	3a	3a:syn_dict
knee incision	PROCEDURE	3a	3a:syn_dict
audiometric testing	PROCEDURE	3a	3a:syn_dict
dilation of radial artery	PROCEDURE	3a	3a:syn_dict
histochemistry	PROCEDURE	3a	3a:syn_dict
external eye exam	PROCEDURE	3a	3a:syn_dict
pituitary adenoma resection	PROCEDURE	3a	3a:syn_dict
defect closure	PROCEDURE	3a	3a:syn_dict
splenorenal bypass graft	PROCEDURE	3a	3a:syn_dict
tiagabine	PROCEDURE	3a	3a:syn_dict
obstetric referral	PROCEDURE	3a	3a:syn_dict
medical records review	PROCEDURE	3a	3a:syn_dict
reproductive hormone	PROCEDURE	3a	3a:syn_dict
embolization therapy	PROCEDURE	3a	3a:syn_dict
vision service	PROCEDURE	3a	3a:syn_dict
repair of left inguinal hernia	PROCEDURE	3a	3a:syn_dict
antibody therapy	PROCEDURE	3a	3a:syn_dict
abdominal wall abscess drainage	PROCEDURE	3a	3a:syn_dict
omental patching	PROCEDURE	3a	3a:syn_dict
referral to genetic counselor	PROCEDURE	3a	3a:syn_dict
ultrasound of right upper arm	PROCEDURE	3a	3a:syn_dict
dental percussion	PROCEDURE	3a	3a:syn_dict
ophthalmic ultrasound	PROCEDURE	3a	3a:syn_dict
rashkind procedure	PROCEDURE	3a	3a:syn_dict
vitreous tap	PROCEDURE	3a	3a:syn_dict
neurovascular assessment	PROCEDURE	3a	3a:syn_dict
sdhd gene	PROCEDURE	3a	3a:syn_dict
ultrasound kidney	PROCEDURE	3a	3a:syn_dict
biopsy of bladder	PROCEDURE	3a	3a:syn_dict
radiology procedures	PROCEDURE	3a	3a:syn_dict
umbilical catheter placement	PROCEDURE	3a	3a:syn_dict
transperineal biopsy	PROCEDURE	3a	3a:syn_dict
induction of general anesthesia	PROCEDURE	3a	3a:syn_dict
scrotal doppler ultrasound	PROCEDURE	3a	3a:syn_dict
prostate cancer surgery	PROCEDURE	3a	3a:syn_dict
cortisol measurement	PROCEDURE	3a	3a:syn_dict
wrist arthroscopy	PROCEDURE	3a	3a:syn_dict
bacterial typing	PROCEDURE	3a	3a:syn_dict
respiratory droplet precautions	PROCEDURE	3a	3a:syn_dict
staging laparoscopy	PROCEDURE	3a	3a:syn_dict
administration of aspirin	PROCEDURE	3a	3a:syn_dict
platelet antibodies	PROCEDURE	3a	3a:syn_dict
imaging study ordered	PROCEDURE	3a	3a:syn_dict
excretory urography	PROCEDURE	3a	3a:syn_dict
referral to dermatologist	PROCEDURE	3a	3a:syn_dict
destruction of nasal septum	PROCEDURE	3a	3a:syn_dict
pathology studies	PROCEDURE	3a	3a:syn_dict
5'nucleotidase	PROCEDURE	3a	3a:syn_dict
extended left hepatectomy	PROCEDURE	3a	3a:syn_dict
brachytherapy using iodine	PROCEDURE	3a	3a:syn_dict
hematology services	PROCEDURE	3a	3a:syn_dict
lung ct	PROCEDURE	3a	3a:syn_dict
subtotal parathyroidectomy	PROCEDURE	3a	3a:syn_dict
neck reconstruction	PROCEDURE	3a	3a:syn_dict
fga	PROCEDURE	3a	3a:syn_dict
chest tube insertion	PROCEDURE	3a	3a:syn_dict
pancreatic enzyme replacement therapy	PROCEDURE	3a	3a:syn_dict
asthma education	PROCEDURE	3a	3a:syn_dict
ffp transfusion	PROCEDURE	3a	3a:syn_dict
hepatitis c viral load	PROCEDURE	3a	3a:syn_dict
axillary lymph node biopsy	PROCEDURE	3a	3a:syn_dict
hfe gene	PROCEDURE	3a	3a:syn_dict
heart tone monitoring	PROCEDURE	3a	3a:syn_dict
placental biopsy	PROCEDURE	3a	3a:syn_dict
smoking assessment	PROCEDURE	3a	3a:syn_dict
cdh1 gene	PROCEDURE	3a	3a:syn_dict
enteral nutritional support	PROCEDURE	3a	3a:syn_dict
esophageal variceal ligation	PROCEDURE	3a	3a:syn_dict
penalization therapy	PROCEDURE	3a	3a:syn_dict
colonic lavage	PROCEDURE	3a	3a:syn_dict
dilation of duct	PROCEDURE	3a	3a:syn_dict
velocity measurement	PROCEDURE	3a	3a:syn_dict
ep regimen	PROCEDURE	3a	3a:syn_dict
laminectomy and discectomy	PROCEDURE	3a	3a:syn_dict
anterolateral thoracotomy	PROCEDURE	3a	3a:syn_dict
funeral arrangements	PROCEDURE	3a	3a:syn_dict
newborn metabolic screening	PROCEDURE	3a	3a:syn_dict
ross procedure	PROCEDURE	3a	3a:syn_dict
image cytometry	PROCEDURE	3a	3a:syn_dict
muscle resection	PROCEDURE	3a	3a:syn_dict
maxillofacial ct scan	PROCEDURE	3a	3a:syn_dict
immunoblot assay	PROCEDURE	3a	3a:syn_dict
random blood glucose	PROCEDURE	3a	3a:syn_dict
sigmoidostomy	PROCEDURE	3a	3a:syn_dict
combined therapy	PROCEDURE	3a	3a:syn_dict
sternotomies	PROCEDURE	3a	3a:syn_dict
fresh frozen plasma transfusion	PROCEDURE	3a	3a:syn_dict
release of body	PROCEDURE	3a	3a:syn_dict
assessment using braden scale	PROCEDURE	3a	3a:syn_dict
intraoperative care	PROCEDURE	3a	3a:syn_dict
treat precipitating factors	PROCEDURE	3a	3a:syn_dict
serum tsh	PROCEDURE	3a	3a:syn_dict
endodontic retreatment	PROCEDURE	3a	3a:syn_dict
colostomy closure	PROCEDURE	3a	3a:syn_dict
nebulizer therapy	PROCEDURE	3a	3a:syn_dict
complete colonoscopy	PROCEDURE	3a	3a:syn_dict
mri breast	PROCEDURE	3a	3a:syn_dict
multidisk	PROCEDURE	3a	3a:syn_dict
biopsy sampling	PROCEDURE	3a	3a:syn_dict
csf smear	PROCEDURE	3a	3a:syn_dict
slide review	PROCEDURE	3a	3a:syn_dict
ileostomy reversal	PROCEDURE	3a	3a:syn_dict
proctocolectomy	PROCEDURE	3a	3a:syn_dict
adoc regimen	PROCEDURE	3a	3a:syn_dict
cyclophotocoagulation	PROCEDURE	3a	3a:syn_dict
head neck surgeries	PROCEDURE	3a	3a:syn_dict
ophthalmology visual field	PROCEDURE	3a	3a:syn_dict
fibrinogen level	PROCEDURE	3a	3a:syn_dict
autologous bone graft	PROCEDURE	3a	3a:syn_dict
intraoral incision	PROCEDURE	3a	3a:syn_dict
abdominal dermolipectomy	PROCEDURE	3a	3a:syn_dict
monitor ekg	PROCEDURE	3a	3a:syn_dict
renal function study	PROCEDURE	3a	3a:syn_dict
xelox regimen	PROCEDURE	3a	3a:syn_dict
mediastinal lymph node dissection	PROCEDURE	3a	3a:syn_dict
thoracic incision	PROCEDURE	3a	3a:syn_dict
pleural fluid gram stain	PROCEDURE	3a	3a:syn_dict
assessment of skin integrity	PROCEDURE	3a	3a:syn_dict
cholecystojejunostomy	PROCEDURE	3a	3a:syn_dict
brain radiation	PROCEDURE	3a	3a:syn_dict
mri hip	PROCEDURE	3a	3a:syn_dict
etanercept therapy	PROCEDURE	3a	3a:syn_dict
administration of parenteral nutrition	PROCEDURE	3a	3a:syn_dict
sterile draping	PROCEDURE	3a	3a:syn_dict
immunochromatographic test	PROCEDURE	3a	3a:syn_dict
intramuscular injection of methylprednisolone	PROCEDURE	3a	3a:syn_dict
dental prosthesis placement	PROCEDURE	3a	3a:syn_dict
orthopedics surgery	PROCEDURE	3a	3a:syn_dict
notify local health department	PROCEDURE	3a	3a:syn_dict
diabetology	PROCEDURE	3a	3a:syn_dict
diagnostic scan	PROCEDURE	3a	3a:syn_dict
neck dissections	PROCEDURE	3a	3a:syn_dict
thyrotropin	PROCEDURE	3a	3a:syn_dict
kinyoun stain	PROCEDURE	3a	3a:syn_dict
bladder assessment	PROCEDURE	3a	3a:syn_dict
administration of enema	PROCEDURE	3a	3a:syn_dict
core needle biopsies	PROCEDURE	3a	3a:syn_dict
atrial natriuretic peptide	PROCEDURE	3a	3a:syn_dict
colon staphylococcus aureus	PROCEDURE	3a	3a:syn_dict
sample culture	PROCEDURE	3a	3a:syn_dict
tricuspid valvectomy	PROCEDURE	3a	3a:syn_dict
laparoscopic vaginal hysterectomy	PROCEDURE	3a	3a:syn_dict
neonatal resuscitation	PROCEDURE	3a	3a:syn_dict
antepartum care	PROCEDURE	3a	3a:syn_dict
skin biopsy of trunk	PROCEDURE	3a	3a:syn_dict
pas stains	PROCEDURE	3a	3a:syn_dict
pilonidal sinus repair	PROCEDURE	3a	3a:syn_dict
arom	PROCEDURE	3a	3a:syn_dict
ligation of aorta	PROCEDURE	3a	3a:syn_dict
wax removal	PROCEDURE	3a	3a:syn_dict
record review	PROCEDURE	3a	3a:syn_dict
hemoglobin a1c test	PROCEDURE	3a	3a:syn_dict
upper blepharoplasty	PROCEDURE	3a	3a:syn_dict
trendelenburg test	PROCEDURE	3a	3a:syn_dict
metronidazole treatment	PROCEDURE	3a	3a:syn_dict
parasites in stool	PROCEDURE	3a	3a:syn_dict
mouth examination	PROCEDURE	3a	3a:syn_dict
vitreous findings	PROCEDURE	3a	3a:syn_dict
antimalarial prophylaxis	PROCEDURE	3a	3a:syn_dict
scheduled opioid	PROCEDURE	3a	3a:syn_dict
pseudoaneurysm repair	PROCEDURE	3a	3a:syn_dict
ophthalmological monitoring	PROCEDURE	3a	3a:syn_dict
serum therapy	PROCEDURE	3a	3a:syn_dict
referral to pain clinic	PROCEDURE	3a	3a:syn_dict
mckenzie exercises	PROCEDURE	3a	3a:syn_dict
replacement of pulmonary valve	PROCEDURE	3a	3a:syn_dict
testicular imaging	PROCEDURE	3a	3a:syn_dict
repair of bladder	PROCEDURE	3a	3a:syn_dict
penicillamine therapy	PROCEDURE	3a	3a:syn_dict
maxillary osteotomies	PROCEDURE	3a	3a:syn_dict
transplantation	PROCEDURE	3a	3a:syn_dict
ultrasound of left forearm	PROCEDURE	3a	3a:syn_dict
pulmonary artery banding	PROCEDURE	3a	3a:syn_dict
abdomen ct scan	PROCEDURE	3a	3a:syn_dict
complement fixation	PROCEDURE	3a	3a:syn_dict
swallowing therapy	PROCEDURE	3a	3a:syn_dict
clonality	PROCEDURE	3a	3a:syn_dict
thyroid autoantibodies	PROCEDURE	3a	3a:syn_dict
motion of ankle	PROCEDURE	3a	3a:syn_dict
endoscopic resection of prostate	PROCEDURE	3a	3a:syn_dict
bilateral cataract extraction	PROCEDURE	3a	3a:syn_dict
fracture repair	PROCEDURE	3a	3a:syn_dict
ac regimen	PROCEDURE	3a	3a:syn_dict
therapeutic apheresis	PROCEDURE	3a	3a:syn_dict
ct of wrist	PROCEDURE	3a	3a:syn_dict
turps	PROCEDURE	3a	3a:syn_dict
nasal biopsy	PROCEDURE	3a	3a:syn_dict
vemp	PROCEDURE	3a	3a:syn_dict
lens exam	PROCEDURE	3a	3a:syn_dict
fungal microscopy	PROCEDURE	3a	3a:syn_dict
corneal swab	PROCEDURE	3a	3a:syn_dict
coronary artery dilation	PROCEDURE	3a	3a:syn_dict
examination of nasopharynx	PROCEDURE	3a	3a:syn_dict
anthracycline therapy	PROCEDURE	3a	3a:syn_dict
laser iridotomy	PROCEDURE	3a	3a:syn_dict
ultrasound abdominal wall	PROCEDURE	3a	3a:syn_dict
lateral retinacular release	PROCEDURE	3a	3a:syn_dict
quadriceps stretching	PROCEDURE	3a	3a:syn_dict
subdural evacuation	PROCEDURE	3a	3a:syn_dict
multimodal treatment approach	PROCEDURE	3a	3a:syn_dict
diarrhea management	PROCEDURE	3a	3a:syn_dict
csf igg	PROCEDURE	3a	3a:syn_dict
spirometry test	PROCEDURE	3a	3a:syn_dict
partial hysterectomy	PROCEDURE	3a	3a:syn_dict
placement for rehabilitation	PROCEDURE	3a	3a:syn_dict
musculoskeletal ultrasound	PROCEDURE	3a	3a:syn_dict
contact lens fitting	PROCEDURE	3a	3a:syn_dict
mucosal culture	PROCEDURE	3a	3a:syn_dict
ethosuximide	PROCEDURE	3a	3a:syn_dict
hematoma drainage	PROCEDURE	3a	3a:syn_dict
prophylactic oophorectomy	PROCEDURE	3a	3a:syn_dict
chromogranin level	PROCEDURE	3a	3a:syn_dict
partial colon resection	PROCEDURE	3a	3a:syn_dict
peritoneal dialysis therapy	PROCEDURE	3a	3a:syn_dict
fatigue management	PROCEDURE	3a	3a:syn_dict
testosterone therapy	PROCEDURE	3a	3a:syn_dict
colon surgeries	PROCEDURE	3a	3a:syn_dict
thoracic repair	PROCEDURE	3a	3a:syn_dict
adjuvant chemoradiotherapy	PROCEDURE	3a	3a:syn_dict
stool occult blood test	PROCEDURE	3a	3a:syn_dict
parathyroid hormone level	PROCEDURE	3a	3a:syn_dict
culture for bacteria	PROCEDURE	3a	3a:syn_dict
monitor nutrition status	PROCEDURE	3a	3a:syn_dict
review of medication	PROCEDURE	3a	3a:syn_dict
nitrazine test	PROCEDURE	3a	3a:syn_dict
sigmoidoscopy with biopsy	PROCEDURE	3a	3a:syn_dict
venous ph	PROCEDURE	3a	3a:syn_dict
active rewarming	PROCEDURE	3a	3a:syn_dict
ant spinal instrumentation	PROCEDURE	3a	3a:syn_dict
evaluation of neonate	PROCEDURE	3a	3a:syn_dict
subcutaneous infusion	PROCEDURE	3a	3a:syn_dict
skin cancer prevention	PROCEDURE	3a	3a:syn_dict
speech therapy assessment	PROCEDURE	3a	3a:syn_dict
ecmo therapy	PROCEDURE	3a	3a:syn_dict
intraarticular corticosteroid injection	PROCEDURE	3a	3a:syn_dict
esophagogastroscopy	PROCEDURE	3a	3a:syn_dict
right prophylactic mastectomy	PROCEDURE	3a	3a:syn_dict
left ventricular angiography	PROCEDURE	3a	3a:syn_dict
acute vitreous hemorrhage	PROCEDURE	3a	3a:syn_dict
pattern visual evoked potentials	PROCEDURE	3a	3a:syn_dict
pancreatic necrosectomy	PROCEDURE	3a	3a:syn_dict
adrenal imaging	PROCEDURE	3a	3a:syn_dict
salpingectomy	PROCEDURE	3a	3a:syn_dict
scanography	PROCEDURE	3a	3a:syn_dict
urological investigation	PROCEDURE	3a	3a:syn_dict
staples removal	PROCEDURE	3a	3a:syn_dict
scalp biopsy	PROCEDURE	3a	3a:syn_dict
