term	category	first_tier	first_source
gene mutation detected	LAB_RESULT	4b	4b:thalamus_notes
positive hiv antibody test	LAB_RESULT	4b	4b:thalamus_notes
indirect coombs test positive	LAB_RESULT	4b	4b:thalamus_notes
elevated fibrinogen level	LAB_RESULT	4b	4b:thalamus_notes
cardiolipin antibodies positive	LAB_RESULT	4b	4b:thalamus_notes
parainfluenza virus 3 positive	LAB_RESULT	4b	4b:thalamus_notes
levels prolactin	LAB_RESULT	4b	4b:thalamus_notes
htlv-1 antibody positive	LAB_RESULT	4b	4b:thalamus_notes
pd-l1 negative	LAB_RESULT	4b	4b:thalamus_notes
level lipid	LAB_RESULT	4b	4b:thalamus_notes
range therapeutic	LAB_RESULT	4b	4b:thalamus_notes
hepatitis d antibody negative	LAB_RESULT	4b	4b:thalamus_notes
antibodies mitochondrial	LAB_RESULT	4b	4b:thalamus_notes
sma positive	LAB_RESULT	4b	4b:thalamus_notes
ca125 level	LAB_RESULT	4b	4b:thalamus_notes
cmv igm antibody negative	LAB_RESULT	4b	4b:thalamus_notes
cmv igg antibody positive	LAB_RESULT	4b	4b:thalamus_notes
hbs antigen negative	LAB_RESULT	4b	4b:thalamus_notes
fluid color	LAB_RESULT	4b	4b:thalamus_notes
antineutrophil cytoplasmic antibody negative	LAB_RESULT	4b	4b:thalamus_notes
tuberculin test negative	LAB_RESULT	4b	4b:thalamus_notes
paul bunnell test negative	LAB_RESULT	4b	4b:thalamus_notes
paracetamol level	LAB_RESULT	4b	4b:thalamus_notes
seroconversion hiv	LAB_RESULT	4b	4b:thalamus_notes
positive stool occult blood test	LAB_RESULT	4b	4b:thalamus_notes
monospot test negative	LAB_RESULT	4b	4b:thalamus_notes
sputum culture pneumococcus	LAB_RESULT	4b	4b:thalamus_notes
anti-dsdna antibody positive	LAB_RESULT	4b	4b:thalamus_notes
m-spike present	LAB_RESULT	4b	4b:thalamus_notes
dengue ns1 antigen positive	LAB_RESULT	4b	4b:thalamus_notes
hepatitis b serology positive	LAB_RESULT	4b	4b:thalamus_notes
dog1 positive	LAB_RESULT	4b	4b:thalamus_notes
barbiturates positive	LAB_RESULT	4b	4b:thalamus_notes
serum renin activity	LAB_RESULT	4b	4b:thalamus_notes
wet prep positive	LAB_RESULT	4b	4b:thalamus_notes
fta positive	LAB_RESULT	4b	4b:thalamus_notes
esr negative	LAB_RESULT	4b	4b:thalamus_notes
blister cells	LAB_RESULT	4b	4b:thalamus_notes
dopamine urine	LAB_RESULT	4b	4b:thalamus_notes
autoantibody negative	LAB_RESULT	4b	4b:thalamus_notes
positive hydrogen breath test	LAB_RESULT	4b	4b:thalamus_notes
yeast with pseudohyphae	LAB_RESULT	4b	4b:thalamus_notes
ebv dna positive	LAB_RESULT	4b	4b:thalamus_notes
sample clear	LAB_RESULT	4b	4b:thalamus_notes
blood type b	LAB_RESULT	4b	4b:thalamus_notes
cd25 negative	LAB_RESULT	4b	4b:thalamus_notes
2 hr glucose	LAB_RESULT	4b	4b:thalamus_notes
hla b27 positive	LAB_RESULT	4b	4b:thalamus_notes
anti-smith antibody positive	LAB_RESULT	4b	4b:thalamus_notes
