term	category	first_tier	first_source
right superior lobar artery	ANATOMY	3a	3a:syn_dict
left superior lobar artery	ANATOMY	3a	3a:syn_dict
right lower lobar artery	ANATOMY	3a	3a:syn_dict
intermediate artery	ANATOMY	3a	3a:syn_dict
ostiomeatal complex	ANATOMY	3a	3a:syn_dict
mammary artery	ANATOMY	3a	3a:syn_dict
left buccal mucosa	ANATOMY	3a	3a:syn_dict
dome of urinary bladder	ANATOMY	3a	3a:syn_dict
mesocolic lymph nodes	ANATOMY	3a	3a:syn_dict
mastoid processes	ANATOMY	3a	3a:syn_dict
lateral region	ANATOMY	3a	3a:syn_dict
lip mucosa	ANATOMY	3a	3a:syn_dict
parotid region	ANATOMY	3a	3a:syn_dict
upper gingiva	ANATOMY	3a	3a:syn_dict
lacrimal duct	ANATOMY	3a	3a:syn_dict
paraspinal region	ANATOMY	3a	3a:syn_dict
cerebellar peduncles	ANATOMY	3a	3a:syn_dict
right hamate	ANATOMY	3a	3a:syn_dict
levator ani	ANATOMY	3a	3a:syn_dict
left areola	ANATOMY	3a	3a:syn_dict
pectoralis major muscle	ANATOMY	3a	3a:syn_dict
first dorsal metatarsal artery	ANATOMY	3a	3a:syn_dict
deep plantar artery	ANATOMY	3a	3a:syn_dict
left second toe	ANATOMY	3a	3a:syn_dict
first phalanx	ANATOMY	3a	3a:syn_dict
digital nerves	ANATOMY	3a	3a:syn_dict
proximal phalanx of thumb	ANATOMY	3a	3a:syn_dict
phalanx of index finger	ANATOMY	3a	3a:syn_dict
stomach and duodenum	ANATOMY	3a	3a:syn_dict
costal margins	ANATOMY	3a	3a:syn_dict
auricular region	ANATOMY	3a	3a:syn_dict
left cerebral peduncle	ANATOMY	3a	3a:syn_dict
frontal pole	ANATOMY	3a	3a:syn_dict
patellar bursa	ANATOMY	3a	3a:syn_dict
colon wall	ANATOMY	3a	3a:syn_dict
gastric stump	ANATOMY	3a	3a:syn_dict
wall of left atrium	ANATOMY	3a	3a:syn_dict
lateral left ventricle	ANATOMY	3a	3a:syn_dict
spinal cord parenchyma	ANATOMY	3a	3a:syn_dict
vaginal cuff	ANATOMY	3a	3a:syn_dict
medium vessel	ANATOMY	3a	3a:syn_dict
biliary ducts	ANATOMY	3a	3a:syn_dict
synovium	ANATOMY	3a	3a:syn_dict
temporal pole	ANATOMY	3a	3a:syn_dict
prostatic gland	ANATOMY	3a	3a:syn_dict
right nasolacrimal duct	ANATOMY	3a	3a:syn_dict
right nasal vestibule	ANATOMY	3a	3a:syn_dict
basilic veins	ANATOMY	3a	3a:syn_dict
region of pancreas	ANATOMY	3a	3a:syn_dict
subhepatic region	ANATOMY	3a	3a:syn_dict
angular incisure of stomach	ANATOMY	3a	3a:syn_dict
area 3	ANATOMY	3a	3a:syn_dict
latissimus dorsi muscle flap	ANATOMY	3a	3a:syn_dict
left scapular region	ANATOMY	3a	3a:syn_dict
abdominal musculature	ANATOMY	3a	3a:syn_dict
metacarpophalangeal joint 5	ANATOMY	3a	3a:syn_dict
axillary lymph node	ANATOMY	3a	3a:syn_dict
t3 vertebral body	ANATOMY	3a	3a:syn_dict
filum terminale	ANATOMY	3a	3a:syn_dict
calyx	ANATOMY	3a	3a:syn_dict
masseter muscles	ANATOMY	3a	3a:syn_dict
right seminal vesicle	ANATOMY	3a	3a:syn_dict
external ear canal	ANATOMY	3a	3a:syn_dict
c6 dermatome	ANATOMY	3a	3a:syn_dict
right common iliac vein	ANATOMY	3a	3a:syn_dict
whole body bone	ANATOMY	3a	3a:syn_dict
soft tissue neck	ANATOMY	3a	3a:syn_dict
left iliacus	ANATOMY	3a	3a:syn_dict
phalanx of third finger	ANATOMY	3a	3a:syn_dict
metaphysis	ANATOMY	3a	3a:syn_dict
right calcaneus	ANATOMY	3a	3a:syn_dict
middle third of clavicle	ANATOMY	3a	3a:syn_dict
scapular body	ANATOMY	3a	3a:syn_dict
scalp hair	ANATOMY	3a	3a:syn_dict
tooth 26	ANATOMY	3a	3a:syn_dict
right hard palate	ANATOMY	3a	3a:syn_dict
right longus colli muscle	ANATOMY	3a	3a:syn_dict
longus colli muscle	ANATOMY	3a	3a:syn_dict
inferior oblique	ANATOMY	3a	3a:syn_dict
right first rib	ANATOMY	3a	3a:syn_dict
entire right kidney	ANATOMY	3a	3a:syn_dict
part of olecranon	ANATOMY	3a	3a:syn_dict
region of head	ANATOMY	3a	3a:syn_dict
proximal epiphysis	ANATOMY	3a	3a:syn_dict
distal epiphysis	ANATOMY	3a	3a:syn_dict
ureteral wall	ANATOMY	3a	3a:syn_dict
lower lung lobe	ANATOMY	3a	3a:syn_dict
epicranium	ANATOMY	3a	3a:syn_dict
sacrococcygeal region	ANATOMY	3a	3a:syn_dict
s4 level	ANATOMY	3a	3a:syn_dict
stensen duct	ANATOMY	3a	3a:syn_dict
thenar muscle	ANATOMY	3a	3a:syn_dict
fangs	ANATOMY	3a	3a:syn_dict
spinal cord surface	ANATOMY	3a	3a:syn_dict
left elbow skin	ANATOMY	3a	3a:syn_dict
t6 dermatome	ANATOMY	3a	3a:syn_dict
vesicular fluid	ANATOMY	3a	3a:syn_dict
lower gi tract	ANATOMY	3a	3a:syn_dict
l2 vertebral body	ANATOMY	3a	3a:syn_dict
lower anterior abdominal wall	ANATOMY	3a	3a:syn_dict
sternal surface	ANATOMY	3a	3a:syn_dict
appendix testis	ANATOMY	3a	3a:syn_dict
semioval center	ANATOMY	3a	3a:syn_dict
right lateral malleolus	ANATOMY	3a	3a:syn_dict
iliac bone	ANATOMY	3a	3a:syn_dict
infundibular recess of third ventricle	ANATOMY	3a	3a:syn_dict
infundibular stalk	ANATOMY	3a	3a:syn_dict
mammillary bodies	ANATOMY	3a	3a:syn_dict
middle cerebellar peduncles	ANATOMY	3a	3a:syn_dict
mesencephalic tectum	ANATOMY	3a	3a:syn_dict
tectal plate	ANATOMY	3a	3a:syn_dict
profunda femoris	ANATOMY	3a	3a:syn_dict
head of right epididymis	ANATOMY	3a	3a:syn_dict
rete testis	ANATOMY	3a	3a:syn_dict
bilateral ears	ANATOMY	3a	3a:syn_dict
right clavicular region	ANATOMY	3a	3a:syn_dict
bulbar urethra	ANATOMY	3a	3a:syn_dict
areolas	ANATOMY	3a	3a:syn_dict
apical segment of lung	ANATOMY	3a	3a:syn_dict
culmen	ANATOMY	3a	3a:syn_dict
colonic mucosa	ANATOMY	3a	3a:syn_dict
pastern	ANATOMY	3a	3a:syn_dict
pterygoid process	ANATOMY	3a	3a:syn_dict
pericardial patch	ANATOMY	3a	3a:syn_dict
left choroid	ANATOMY	3a	3a:syn_dict
lead v3	ANATOMY	3a	3a:syn_dict
left masseter	ANATOMY	3a	3a:syn_dict
right patella	ANATOMY	3a	3a:syn_dict
sublabiale	ANATOMY	3a	3a:syn_dict
left mental nerve	ANATOMY	3a	3a:syn_dict
lower eyelid skin	ANATOMY	3a	3a:syn_dict
gastrocnemius muscles	ANATOMY	3a	3a:syn_dict
flexor compartment	ANATOMY	3a	3a:syn_dict
left soleus	ANATOMY	3a	3a:syn_dict
mitral area	ANATOMY	3a	3a:syn_dict
right acetabulum	ANATOMY	3a	3a:syn_dict
subtrochanteric region	ANATOMY	3a	3a:syn_dict
mitral leaflet	ANATOMY	3a	3a:syn_dict
penile urethra	ANATOMY	3a	3a:syn_dict
integument of upper lip	ANATOMY	3a	3a:syn_dict
temporalis	ANATOMY	3a	3a:syn_dict
third molar tooth	ANATOMY	3a	3a:syn_dict
left paravertebral line	ANATOMY	3a	3a:syn_dict
vesicovaginalis	ANATOMY	3a	3a:syn_dict
iliac region	ANATOMY	3a	3a:syn_dict
kneecaps	ANATOMY	3a	3a:syn_dict
trachea and aorta	ANATOMY	3a	3a:syn_dict
orbital surface of frontal bone	ANATOMY	3a	3a:syn_dict
left ischiopubic ramus	ANATOMY	3a	3a:syn_dict
right maxillary canine	ANATOMY	3a	3a:syn_dict
right upper lung field	ANATOMY	3a	3a:syn_dict
external anal sphincter	ANATOMY	3a	3a:syn_dict
sentinel node	ANATOMY	3a	3a:syn_dict
endometrial glands	ANATOMY	3a	3a:syn_dict
entire foot	ANATOMY	3a	3a:syn_dict
popliteal arteries	ANATOMY	3a	3a:syn_dict
venula	ANATOMY	3a	3a:syn_dict
portal tracts	ANATOMY	3a	3a:syn_dict
internal oblique muscles	ANATOMY	3a	3a:syn_dict
external oblique	ANATOMY	3a	3a:syn_dict
lymphoid aggregates	ANATOMY	3a	3a:syn_dict
left fallopian tube	ANATOMY	3a	3a:syn_dict
obturator lymph node	ANATOMY	3a	3a:syn_dict
dorsal vertebra	ANATOMY	3a	3a:syn_dict
vertebral region	ANATOMY	3a	3a:syn_dict
upper hemithorax	ANATOMY	3a	3a:syn_dict
distal third of esophagus	ANATOMY	3a	3a:syn_dict
lower extremity skin	ANATOMY	3a	3a:syn_dict
retroauricular skin	ANATOMY	3a	3a:syn_dict
right auricle	ANATOMY	3a	3a:syn_dict
right pinna	ANATOMY	3a	3a:syn_dict
external canal	ANATOMY	3a	3a:syn_dict
suprapatellar pouch	ANATOMY	3a	3a:syn_dict
levator ani muscle	ANATOMY	3a	3a:syn_dict
left thorax	ANATOMY	3a	3a:syn_dict
right submandibular lymph node	ANATOMY	3a	3a:syn_dict
lateral thigh flap	ANATOMY	3a	3a:syn_dict
left a1	ANATOMY	3a	3a:syn_dict
parietal region of scalp	ANATOMY	3a	3a:syn_dict
dorsum of left foot	ANATOMY	3a	3a:syn_dict
tongue tip	ANATOMY	3a	3a:syn_dict
vermal region	ANATOMY	3a	3a:syn_dict
gingival mucosa	ANATOMY	3a	3a:syn_dict
t10 vertebra	ANATOMY	3a	3a:syn_dict
right psoas major muscle	ANATOMY	3a	3a:syn_dict
celiac lymph nodes	ANATOMY	3a	3a:syn_dict
transvesical	ANATOMY	3a	3a:syn_dict
left iliac region	ANATOMY	3a	3a:syn_dict
segment of colon	ANATOMY	3a	3a:syn_dict
haustra	ANATOMY	3a	3a:syn_dict
splen	ANATOMY	3a	3a:syn_dict
malar bones	ANATOMY	3a	3a:syn_dict
achilles tendons	ANATOMY	3a	3a:syn_dict
killian's dehiscence	ANATOMY	3a	3a:syn_dict
bile canaliculi	ANATOMY	3a	3a:syn_dict
truncus	ANATOMY	3a	3a:syn_dict
right semioval center	ANATOMY	3a	3a:syn_dict
hepatoduodenal ligament	ANATOMY	3a	3a:syn_dict
splenic parenchyma	ANATOMY	3a	3a:syn_dict
retroesophageal	ANATOMY	3a	3a:syn_dict
fmt	ANATOMY	3a	3a:syn_dict
superciliary arch	ANATOMY	3a	3a:syn_dict
renal structure	ANATOMY	3a	3a:syn_dict
lower gums	ANATOMY	3a	3a:syn_dict
suprapatellar recess	ANATOMY	3a	3a:syn_dict
lobe pulmonary	ANATOMY	3a	3a:syn_dict
left foot dorsum	ANATOMY	3a	3a:syn_dict
auricle	ANATOMY	3a	3a:syn_dict
internal female genitalia	ANATOMY	3a	3a:syn_dict
opercula	ANATOMY	3a	3a:syn_dict
basal vein of rosenthal	ANATOMY	3a	3a:syn_dict
mastoid region	ANATOMY	3a	3a:syn_dict
right trapezius	ANATOMY	3a	3a:syn_dict
left greater trochanter	ANATOMY	3a	3a:syn_dict
right lung field	ANATOMY	3a	3a:syn_dict
urinary tracts	ANATOMY	3a	3a:syn_dict
left rotator cuff	ANATOMY	3a	3a:syn_dict
rugae	ANATOMY	3a	3a:syn_dict
gastric remnant	ANATOMY	3a	3a:syn_dict
upper dental arch	ANATOMY	3a	3a:syn_dict
petroclival region	ANATOMY	3a	3a:syn_dict
right peroneus longus	ANATOMY	3a	3a:syn_dict
left caudate nucleus	ANATOMY	3a	3a:syn_dict
retropharyngeal lymph nodes	ANATOMY	3a	3a:syn_dict
lingual septum	ANATOMY	3a	3a:syn_dict
bilateral lens	ANATOMY	3a	3a:syn_dict
vertebral endplate	ANATOMY	3a	3a:syn_dict
papillary dermis	ANATOMY	3a	3a:syn_dict
l3 vertebra	ANATOMY	3a	3a:syn_dict
left common iliac lymph nodes	ANATOMY	3a	3a:syn_dict
entire bladder	ANATOMY	3a	3a:syn_dict
pyloric region	ANATOMY	3a	3a:syn_dict
bladder trigone	ANATOMY	3a	3a:syn_dict
concha	ANATOMY	3a	3a:syn_dict
fourth cranial nerve	ANATOMY	3a	3a:syn_dict
neck and thorax	ANATOMY	3a	3a:syn_dict
cervical arteries	ANATOMY	3a	3a:syn_dict
ventral abdomen	ANATOMY	3a	3a:syn_dict
left middle ear	ANATOMY	3a	3a:syn_dict
right external ear	ANATOMY	3a	3a:syn_dict
genitourinary tract	ANATOMY	3a	3a:syn_dict
frontal operculum	ANATOMY	3a	3a:syn_dict
splenium of corpus callosum	ANATOMY	3a	3a:syn_dict
submucosa of descending colon	ANATOMY	3a	3a:syn_dict
optic disks	ANATOMY	3a	3a:syn_dict
head and maxillofacial region	ANATOMY	3a	3a:syn_dict
premolars	ANATOMY	3a	3a:syn_dict
fba	ANATOMY	3a	3a:syn_dict
rectus abdominus	ANATOMY	3a	3a:syn_dict
left atrial wall	ANATOMY	3a	3a:syn_dict
circumcision site	ANATOMY	3a	3a:syn_dict
posterior commissure	ANATOMY	3a	3a:syn_dict
superficial transverse perineal muscle	ANATOMY	3a	3a:syn_dict
articular pillar	ANATOMY	3a	3a:syn_dict
joint capsules	ANATOMY	3a	3a:syn_dict
palmar fascia	ANATOMY	3a	3a:syn_dict
internal carotid	ANATOMY	3a	3a:syn_dict
extrahepatic biliary system	ANATOMY	3a	3a:syn_dict
right auriculare	ANATOMY	3a	3a:syn_dict
lower jaw tooth	ANATOMY	3a	3a:syn_dict
mental nerve	ANATOMY	3a	3a:syn_dict
stomach antrum	ANATOMY	3a	3a:syn_dict
ulnar collateral nerve	ANATOMY	3a	3a:syn_dict
main biliary duct	ANATOMY	3a	3a:syn_dict
third metatarsal	ANATOMY	3a	3a:syn_dict
right epididymal head	ANATOMY	3a	3a:syn_dict
transgastric	ANATOMY	3a	3a:syn_dict
ia2	ANATOMY	3a	3a:syn_dict
sinonasal tract	ANATOMY	3a	3a:syn_dict
larynx and trachea	ANATOMY	3a	3a:syn_dict
lower extremity veins	ANATOMY	3a	3a:syn_dict
external iliac vein	ANATOMY	3a	3a:syn_dict
tendinous	ANATOMY	3a	3a:syn_dict
central nucleus	ANATOMY	3a	3a:syn_dict
epididymal tail	ANATOMY	3a	3a:syn_dict
circumflex nerve	ANATOMY	3a	3a:syn_dict
entire upper lip	ANATOMY	3a	3a:syn_dict
upper lip mucosa	ANATOMY	3a	3a:syn_dict
dorsum of hand	ANATOMY	3a	3a:syn_dict
subc	ANATOMY	3a	3a:syn_dict
limb axis	ANATOMY	3a	3a:syn_dict
right maxilla	ANATOMY	3a	3a:syn_dict
cloaca	ANATOMY	3a	3a:syn_dict
aortic valves	ANATOMY	3a	3a:syn_dict
right popliteal region	ANATOMY	3a	3a:syn_dict
crown of tooth 21	ANATOMY	3a	3a:syn_dict
abdominal vasculature	ANATOMY	3a	3a:syn_dict
right inframammary region	ANATOMY	3a	3a:syn_dict
epitrochlear lymph node	ANATOMY	3a	3a:syn_dict
epiglottis and larynx	ANATOMY	3a	3a:syn_dict
right retromolar region	ANATOMY	3a	3a:syn_dict
entire urethra	ANATOMY	3a	3a:syn_dict
left deltoid region	ANATOMY	3a	3a:syn_dict
posterior tongue	ANATOMY	3a	3a:syn_dict
bimalleolar area	ANATOMY	3a	3a:syn_dict
left tonsil	ANATOMY	3a	3a:syn_dict
corona of glans	ANATOMY	3a	3a:syn_dict
bimalleolar region	ANATOMY	3a	3a:syn_dict
pulmonary hilum	ANATOMY	3a	3a:syn_dict
dorsal hand	ANATOMY	3a	3a:syn_dict
parietal bones	ANATOMY	3a	3a:syn_dict
right renal cortex	ANATOMY	3a	3a:syn_dict
right vocal fold	ANATOMY	3a	3a:syn_dict
stria	ANATOMY	3a	3a:syn_dict
esophagus and duodenum	ANATOMY	3a	3a:syn_dict
lower quadrant abdominal	ANATOMY	3a	3a:syn_dict
plantar region	ANATOMY	3a	3a:syn_dict
recurrent artery of heubner	ANATOMY	3a	3a:syn_dict
right middle cerebellar peduncle	ANATOMY	3a	3a:syn_dict
right index finger nail	ANATOMY	3a	3a:syn_dict
surface of left arm	ANATOMY	3a	3a:syn_dict
biceps brachii	ANATOMY	3a	3a:syn_dict
coracoid process	ANATOMY	3a	3a:syn_dict
left nasolabial fold	ANATOMY	3a	3a:syn_dict
infraclavicular region	ANATOMY	3a	3a:syn_dict
iliopubic ramus	ANATOMY	3a	3a:syn_dict
mitral ring	ANATOMY	3a	3a:syn_dict
t8 vertebral body	ANATOMY	3a	3a:syn_dict
right quadratus lumborum muscle	ANATOMY	3a	3a:syn_dict
intrathoracic organ	ANATOMY	3a	3a:syn_dict
prevertebral muscle	ANATOMY	3a	3a:syn_dict
anterior talofibular ligament	ANATOMY	3a	3a:syn_dict
nasal structure	ANATOMY	3a	3a:syn_dict
lower gingiva	ANATOMY	3a	3a:syn_dict
posterior cervical lymph node	ANATOMY	3a	3a:syn_dict
adjacent organ	ANATOMY	3a	3a:syn_dict
nasolacrimal	ANATOMY	3a	3a:syn_dict
right nipple	ANATOMY	3a	3a:syn_dict
anterior cervical lymph nodes	ANATOMY	3a	3a:syn_dict
minor salivary glands	ANATOMY	3a	3a:syn_dict
right thumb nail	ANATOMY	3a	3a:syn_dict
extensor digitorum communis	ANATOMY	3a	3a:syn_dict
fasciocutaneous flap	ANATOMY	3a	3a:syn_dict
heel region	ANATOMY	3a	3a:syn_dict
reconstructive flap	ANATOMY	3a	3a:syn_dict
right striatum	ANATOMY	3a	3a:syn_dict
superior longitudinal fasciculus	ANATOMY	3a	3a:syn_dict
left quadriceps	ANATOMY	3a	3a:syn_dict
tooth 32	ANATOMY	3a	3a:syn_dict
bilateral eyes	ANATOMY	3a	3a:syn_dict
mucosal region	ANATOMY	3a	3a:syn_dict
entire left thigh	ANATOMY	3a	3a:syn_dict
ethmoid sinus	ANATOMY	3a	3a:syn_dict
body of zygomatic bone	ANATOMY	3a	3a:syn_dict
right upper extremity and shoulder	ANATOMY	3a	3a:syn_dict
middle hepatic veins	ANATOMY	3a	3a:syn_dict
anterior tibialis	ANATOMY	3a	3a:syn_dict
genioglossus	ANATOMY	3a	3a:syn_dict
geniohyoid	ANATOMY	3a	3a:syn_dict
mylohyoid	ANATOMY	3a	3a:syn_dict
tibiofibular syndesmosis	ANATOMY	3a	3a:syn_dict
right facial artery	ANATOMY	3a	3a:syn_dict
left parotid region	ANATOMY	3a	3a:syn_dict
tooth 4	ANATOMY	3a	3a:syn_dict
phalanx of second finger	ANATOMY	3a	3a:syn_dict
right iliac crest	ANATOMY	3a	3a:syn_dict
prostatic capsule	ANATOMY	3a	3a:syn_dict
branch of facial artery	ANATOMY	3a	3a:syn_dict
orbital muscle	ANATOMY	3a	3a:syn_dict
lateral pterygoid muscle	ANATOMY	3a	3a:syn_dict
gluteal area	ANATOMY	3a	3a:syn_dict
mandibular molar	ANATOMY	3a	3a:syn_dict
entire right hemithorax	ANATOMY	3a	3a:syn_dict
pectoralis muscles	ANATOMY	3a	3a:syn_dict
subdural fluid	ANATOMY	3a	3a:syn_dict
anterior cervical nodes	ANATOMY	3a	3a:syn_dict
infraorbital area	ANATOMY	3a	3a:syn_dict
cervicothoracic region	ANATOMY	3a	3a:syn_dict
mandibular base	ANATOMY	3a	3a:syn_dict
lower alveolar ridge	ANATOMY	3a	3a:syn_dict
pole of spleen	ANATOMY	3a	3a:syn_dict
left orbital region	ANATOMY	3a	3a:syn_dict
ophthalmic arteries	ANATOMY	3a	3a:syn_dict
right pulmonary hilum	ANATOMY	3a	3a:syn_dict
substernal region	ANATOMY	3a	3a:syn_dict
left palm	ANATOMY	3a	3a:syn_dict
mandibula	ANATOMY	3a	3a:syn_dict
red pulp	ANATOMY	3a	3a:syn_dict
duodenal mucosa	ANATOMY	3a	3a:syn_dict
jejunal mucosa	ANATOMY	3a	3a:syn_dict
iliac muscle	ANATOMY	3a	3a:syn_dict
flap surg	ANATOMY	3a	3a:syn_dict
both adrenal glands	ANATOMY	3a	3a:syn_dict
parietal white matter	ANATOMY	3a	3a:syn_dict
greater saphenous vein	ANATOMY	3a	3a:syn_dict
peritoneal surface	ANATOMY	3a	3a:syn_dict
infrapatellar bursa	ANATOMY	3a	3a:syn_dict
renal pelves	ANATOMY	3a	3a:syn_dict
petrosal sinus	ANATOMY	3a	3a:syn_dict
bulb of penis	ANATOMY	3a	3a:syn_dict
mucosa of tympanic cavity	ANATOMY	3a	3a:syn_dict
brachial region	ANATOMY	3a	3a:syn_dict
lumbar nerve roots	ANATOMY	3a	3a:syn_dict
cranial nerve xi	ANATOMY	3a	3a:syn_dict
superficial inguinal ring	ANATOMY	3a	3a:syn_dict
mandibular zone	ANATOMY	3a	3a:syn_dict
maxillary incisor	ANATOMY	3a	3a:syn_dict
c7 transverse process	ANATOMY	3a	3a:syn_dict
maxillary alveolar ridge	ANATOMY	3a	3a:syn_dict
brachiocephalic venous trunk	ANATOMY	3a	3a:syn_dict
right hilum	ANATOMY	3a	3a:syn_dict
glisson's capsule	ANATOMY	3a	3a:syn_dict
hollow viscera	ANATOMY	3a	3a:syn_dict
distal radial epiphysis	ANATOMY	3a	3a:syn_dict
basal ganglion	ANATOMY	3a	3a:syn_dict
caudate lobe	ANATOMY	3a	3a:syn_dict
extensor surface	ANATOMY	3a	3a:syn_dict
right ovarian vein	ANATOMY	3a	3a:syn_dict
malar bone	ANATOMY	3a	3a:syn_dict
sfg	ANATOMY	3a	3a:syn_dict
supraumbilical region	ANATOMY	3a	3a:syn_dict
posterior cerebral artery	ANATOMY	3a	3a:syn_dict
arterial trunk	ANATOMY	3a	3a:syn_dict
foveola	ANATOMY	3a	3a:syn_dict
hyaloid artery	ANATOMY	3a	3a:syn_dict
t12 dermatome	ANATOMY	3a	3a:syn_dict
uterine fundus	ANATOMY	3a	3a:syn_dict
base of left lung	ANATOMY	3a	3a:syn_dict
right maxillary artery	ANATOMY	3a	3a:syn_dict
falx	ANATOMY	3a	3a:syn_dict
both eyes	ANATOMY	3a	3a:syn_dict
left medial malleolus	ANATOMY	3a	3a:syn_dict
fascia lata	ANATOMY	3a	3a:syn_dict
plantar fascia	ANATOMY	3a	3a:syn_dict
left pulmonary hilum	ANATOMY	3a	3a:syn_dict
left upper hemithorax	ANATOMY	3a	3a:syn_dict
posterior pleura	ANATOMY	3a	3a:syn_dict
entire index finger	ANATOMY	3a	3a:syn_dict
rectal structure	ANATOMY	3a	3a:syn_dict
chordae tendineae	ANATOMY	3a	3a:syn_dict
unilateral vocal cord	ANATOMY	3a	3a:syn_dict
perivesical tissue	ANATOMY	3a	3a:syn_dict
descemet's membrane	ANATOMY	3a	3a:syn_dict
right coronary sinus	ANATOMY	3a	3a:syn_dict
thyroid isthmus	ANATOMY	3a	3a:syn_dict
lower right leg	ANATOMY	3a	3a:syn_dict
left iliopsoas	ANATOMY	3a	3a:syn_dict
leaflet of mitral valve	ANATOMY	3a	3a:syn_dict
right inferior parathyroid gland	ANATOMY	3a	3a:syn_dict
left obturator externus	ANATOMY	3a	3a:syn_dict
upper alveolar ridge	ANATOMY	3a	3a:syn_dict
external iliac lymph node	ANATOMY	3a	3a:syn_dict
splenic bed	ANATOMY	3a	3a:syn_dict
circumflex coronary artery	ANATOMY	3a	3a:syn_dict
gastric serosa	ANATOMY	3a	3a:syn_dict
colon hepatic flexure	ANATOMY	3a	3a:syn_dict
retina of right eye	ANATOMY	3a	3a:syn_dict
retromolar region	ANATOMY	3a	3a:syn_dict
right bronchial artery	ANATOMY	3a	3a:syn_dict
heart great vessels	ANATOMY	3a	3a:syn_dict
parotid bed	ANATOMY	3a	3a:syn_dict
entire left hemithorax	ANATOMY	3a	3a:syn_dict
right deltoid region	ANATOMY	3a	3a:syn_dict
central gray matter	ANATOMY	3a	3a:syn_dict
right anterior cerebral artery	ANATOMY	3a	3a:syn_dict
infundibular recess	ANATOMY	3a	3a:syn_dict
l spine	ANATOMY	3a	3a:syn_dict
vermis	ANATOMY	3a	3a:syn_dict
pulmonary lobe	ANATOMY	3a	3a:syn_dict
superior frontal gyrus	ANATOMY	3a	3a:syn_dict
left precentral gyrus	ANATOMY	3a	3a:syn_dict
retinal vasculature	ANATOMY	3a	3a:syn_dict
anal region	ANATOMY	3a	3a:syn_dict
small colon	ANATOMY	3a	3a:syn_dict
pectoralis major muscles	ANATOMY	3a	3a:syn_dict
mesentery colon	ANATOMY	3a	3a:syn_dict
upper lobe artery	ANATOMY	3a	3a:syn_dict
hymenal ring	ANATOMY	3a	3a:syn_dict
paratracheal region	ANATOMY	3a	3a:syn_dict
neuraxis radiation	ANATOMY	3a	3a:syn_dict
petrous bone	ANATOMY	3a	3a:syn_dict
prostatic lobe	ANATOMY	3a	3a:syn_dict
anogenital	ANATOMY	3a	3a:syn_dict
visual pathways	ANATOMY	3a	3a:syn_dict
middle meningeal artery	ANATOMY	3a	3a:syn_dict
right superior pulmonary vein	ANATOMY	3a	3a:syn_dict
lower lung field	ANATOMY	3a	3a:syn_dict
rectum colon	ANATOMY	3a	3a:syn_dict
parameningeal	ANATOMY	3a	3a:syn_dict
distal pole of scaphoid	ANATOMY	3a	3a:syn_dict
frontal cortices	ANATOMY	3a	3a:syn_dict
metatarsal base	ANATOMY	3a	3a:syn_dict
carotid sheath	ANATOMY	3a	3a:syn_dict
body of mandible	ANATOMY	3a	3a:syn_dict
oculomotor nerve	ANATOMY	3a	3a:syn_dict
right tibialis anterior	ANATOMY	3a	3a:syn_dict
renal calyces	ANATOMY	3a	3a:syn_dict
surface of frontal lobe	ANATOMY	3a	3a:syn_dict
left upper extremity and shoulder	ANATOMY	3a	3a:syn_dict
nasal passage	ANATOMY	3a	3a:syn_dict
left nasal vestibule	ANATOMY	3a	3a:syn_dict
fungiform papillae	ANATOMY	3a	3a:syn_dict
pterygoid region	ANATOMY	3a	3a:syn_dict
posterior inferior cerebellar artery	ANATOMY	3a	3a:syn_dict
superior cerebellar artery	ANATOMY	3a	3a:syn_dict
right midclavicular line	ANATOMY	3a	3a:syn_dict
atrial wall	ANATOMY	3a	3a:syn_dict
left ear lobe	ANATOMY	3a	3a:syn_dict
central pulmonary arteries	ANATOMY	3a	3a:syn_dict
parasternal region	ANATOMY	3a	3a:syn_dict
diaphragm and liver	ANATOMY	3a	3a:syn_dict
right hilar lymph node	ANATOMY	3a	3a:syn_dict
humeral metaphysis	ANATOMY	3a	3a:syn_dict
right tibial plateau	ANATOMY	3a	3a:syn_dict
entire lower eyelid	ANATOMY	3a	3a:syn_dict
subcutaneous pedicle	ANATOMY	3a	3a:syn_dict
auricular appendages	ANATOMY	3a	3a:syn_dict
area 33	ANATOMY	3a	3a:syn_dict
left internal iliac artery	ANATOMY	3a	3a:syn_dict
external carotid artery	ANATOMY	3a	3a:syn_dict
retromandibular vein	ANATOMY	3a	3a:syn_dict
left external jugular vein	ANATOMY	3a	3a:syn_dict
atrioventricular node	ANATOMY	3a	3a:syn_dict
brain and skull	ANATOMY	3a	3a:syn_dict
pes anserine bursa	ANATOMY	3a	3a:syn_dict
left first rib	ANATOMY	3a	3a:syn_dict
cerebral peduncle	ANATOMY	3a	3a:syn_dict
vital tooth	ANATOMY	3a	3a:syn_dict
right knee skin	ANATOMY	3a	3a:syn_dict
lumbar spinal cord	ANATOMY	3a	3a:syn_dict
pulmonary arterial tree	ANATOMY	3a	3a:syn_dict
right conjunctiva	ANATOMY	3a	3a:syn_dict
intrinsic hand muscle	ANATOMY	3a	3a:syn_dict
outer nuclear layer	ANATOMY	3a	3a:syn_dict
chest wall muscle	ANATOMY	3a	3a:syn_dict
lingual mucosa	ANATOMY	3a	3a:syn_dict
lingula of left lung	ANATOMY	3a	3a:syn_dict
