term	category	first_tier	first_source
butenafine hydrochloride cream	DRUG	3b	3b:united_syn_med
chlortetracycline	DRUG	3b	3b:united_syn_med
sorbitol solution	DRUG	3b	3b:united_syn_med
cysteine hydrochloride	DRUG	3b	3b:united_syn_med
sennoside	DRUG	3b	3b:united_syn_med
mezlocillin sodium monohydrate	DRUG	3b	3b:united_syn_med
pegaptanib sodium	DRUG	3b	3b:united_syn_med
interferon alpha-2a	DRUG	3b	3b:united_syn_med
guanosine	DRUG	3b	3b:united_syn_med
l-cystine	DRUG	3b	3b:united_syn_med
propyl palmitate	DRUG	3b	3b:united_syn_med
ocimum tenuiflorum	DRUG	3b	3b:united_syn_med
potassium thiocyanate	DRUG	3b	3b:united_syn_med
norinyl	DRUG	3b	3b:united_syn_med
omeprazole magnesium	DRUG	3b	3b:united_syn_med
rifaxidin	DRUG	3b	3b:united_syn_med
liposomal irinotecan	DRUG	3b	3b:united_syn_med
brimonidine ophthalmic	DRUG	3b	3b:united_syn_med
glecaprevir and pibrentasvir	DRUG	3b	3b:united_syn_med
teplizumab-mzwv	DRUG	3b	3b:united_syn_med
chamaelirium luteum	DRUG	3b	3b:united_syn_med
tantum	DRUG	3b	3b:united_syn_med
difenoxin	DRUG	3b	3b:united_syn_med
magnesium chloride hexahydrate	DRUG	3b	3b:united_syn_med
ertapenem sodium	DRUG	3b	3b:united_syn_med
cloben	DRUG	3b	3b:united_syn_med
rumex maritimus	DRUG	3b	3b:united_syn_med
tecovirimat	DRUG	3b	3b:united_syn_med
adrenaline tartrate	DRUG	3b	3b:united_syn_med
chemet	DRUG	3b	3b:united_syn_med
nelfinavir mesylate	DRUG	3b	3b:united_syn_med
elotuzumab	DRUG	3b	3b:united_syn_med
softran	DRUG	3b	3b:united_syn_med
eraxis	DRUG	3b	3b:united_syn_med
evening primrose oil	DRUG	3b	3b:united_syn_med
zanthoxylum	DRUG	3b	3b:united_syn_med
hormonal oral contraceptive	DRUG	3b	3b:united_syn_med
phytolacca decandra 6x	DRUG	3b	3b:united_syn_med
osmitrol	DRUG	3b	3b:united_syn_med
reboxetine	DRUG	3b	3b:united_syn_med
blastocarb	DRUG	3b	3b:united_syn_med
ethylpropion	DRUG	3b	3b:united_syn_med
pancreaze	DRUG	3b	3b:united_syn_med
xanthan gum	DRUG	3b	3b:united_syn_med
vorapaxar sulfate	DRUG	3b	3b:united_syn_med
masoprocol	DRUG	3b	3b:united_syn_med
itopride hydrochloride	DRUG	3b	3b:united_syn_med
daunoxome	DRUG	3b	3b:united_syn_med
mucosil	DRUG	3b	3b:united_syn_med
asparaginase escherichia coli	DRUG	3b	3b:united_syn_med
esteclin	DRUG	3b	3b:united_syn_med
minadex	DRUG	3b	3b:united_syn_med
flaxseed lignan	DRUG	3b	3b:united_syn_med
foeniculum vulgare top	DRUG	3b	3b:united_syn_med
ethynodiol	DRUG	3b	3b:united_syn_med
cyclomethicone	DRUG	3b	3b:united_syn_med
ocimum sanctum	DRUG	3b	3b:united_syn_med
holy basil	DRUG	3b	3b:united_syn_med
subutex	DRUG	3b	3b:united_syn_med
arginine aspartate	DRUG	3b	3b:united_syn_med
tenoxicam	DRUG	3b	3b:united_syn_med
cabotegravir sodium	DRUG	3b	3b:united_syn_med
sodium nitrate	DRUG	3b	3b:united_syn_med
pramipexole dihydrochloride monohydrate	DRUG	3b	3b:united_syn_med
kadcyla	DRUG	3b	3b:united_syn_med
nutropin	DRUG	3b	3b:united_syn_med
fingolimod hydrochloride	DRUG	3b	3b:united_syn_med
cascara sagrada	DRUG	3b	3b:united_syn_med
calcium dobesilate	DRUG	3b	3b:united_syn_med
cisatracurium besylate	DRUG	3b	3b:united_syn_med
mycocide	DRUG	3b	3b:united_syn_med
clostridium tetani toxoid antigen	DRUG	3b	3b:united_syn_med
utipro	DRUG	3b	3b:united_syn_med
polaprezinc	DRUG	3b	3b:united_syn_med
potassium chlorate	DRUG	3b	3b:united_syn_med
prodine	DRUG	3b	3b:united_syn_med
procaine penicillin	DRUG	3b	3b:united_syn_med
esketamine hydrochloride	DRUG	3b	3b:united_syn_med
human hepatitis b immunoglobulin	DRUG	3b	3b:united_syn_med
levallorphan tartrate	DRUG	3b	3b:united_syn_med
opioid antagonist	DRUG	3b	3b:united_syn_med
roxatidine	DRUG	3b	3b:united_syn_med
oxytrol for women	DRUG	3b	3b:united_syn_med
furidin	DRUG	3b	3b:united_syn_med
antilymphocyte immunoglobulin	DRUG	3b	3b:united_syn_med
gas gangrene antitoxin	DRUG	3b	3b:united_syn_med
healthy colon	DRUG	3b	3b:united_syn_med
aescin	DRUG	3b	3b:united_syn_med
corticorelin ovine	DRUG	3b	3b:united_syn_med
cefpirome sulfate	DRUG	3b	3b:united_syn_med
cajuput oil	DRUG	3b	3b:united_syn_med
glucarpidase	DRUG	3b	3b:united_syn_med
susvimo	DRUG	3b	3b:united_syn_med
tenalin	DRUG	3b	3b:united_syn_med
mucosolvin	DRUG	3b	3b:united_syn_med
tocopherol acetate	DRUG	3b	3b:united_syn_med
alotec	DRUG	3b	3b:united_syn_med
metoclopramide hydrochloride	DRUG	3b	3b:united_syn_med
loxitane	DRUG	3b	3b:united_syn_med
raphanus sativus	DRUG	3b	3b:united_syn_med
radish	DRUG	3b	3b:united_syn_med
pacritinib citrate	DRUG	3b	3b:united_syn_med
euphorbia	DRUG	3b	3b:united_syn_med
viraferonpeg	DRUG	3b	3b:united_syn_med
sinus relief	DRUG	3b	3b:united_syn_med
dihydralazine sulphate	DRUG	3b	3b:united_syn_med
butyl hydroxybenzoate	DRUG	3b	3b:united_syn_med
muskmelon	DRUG	3b	3b:united_syn_med
amphotericin b liposomal	DRUG	3b	3b:united_syn_med
hydrocortisone acetate and neomycin sulfate	DRUG	3b	3b:united_syn_med
propantheline bromide	DRUG	3b	3b:united_syn_med
branchamin	DRUG	3b	3b:united_syn_med
miebo	DRUG	3b	3b:united_syn_med
myoson	DRUG	3b	3b:united_syn_med
hexylresorcinol	DRUG	3b	3b:united_syn_med
advil multi-symptom cold	DRUG	3b	3b:united_syn_med
17-beta oestradiol	DRUG	3b	3b:united_syn_med
gildagia	DRUG	3b	3b:united_syn_med
tivorbex	DRUG	3b	3b:united_syn_med
black k salt	DRUG	3b	3b:united_syn_med
strepsils	DRUG	3b	3b:united_syn_med
rose hips	DRUG	3b	3b:united_syn_med
levomefolate glucosamine	DRUG	3b	3b:united_syn_med
sambucus nigra	DRUG	3b	3b:united_syn_med
eicosapentaenoic acid	DRUG	3b	3b:united_syn_med
dobutamine hydrochloride	DRUG	3b	3b:united_syn_med
amikin	DRUG	3b	3b:united_syn_med
uplizna	DRUG	3b	3b:united_syn_med
orudis	DRUG	3b	3b:united_syn_med
piper nigrum	DRUG	3b	3b:united_syn_med
aloes	DRUG	3b	3b:united_syn_med
clamoxyl	DRUG	3b	3b:united_syn_med
manganese gluconate	DRUG	3b	3b:united_syn_med
cefadyl	DRUG	3b	3b:united_syn_med
iron protein succinylate	DRUG	3b	3b:united_syn_med
octinoxate	DRUG	3b	3b:united_syn_med
soframycin	DRUG	3b	3b:united_syn_med
d-brompheniramine	DRUG	3b	3b:united_syn_med
gliadel	DRUG	3b	3b:united_syn_med
apalutamide	DRUG	3b	3b:united_syn_med
difelikefalin acetate	DRUG	3b	3b:united_syn_med
ferumoxides	DRUG	3b	3b:united_syn_med
zinc supplement	DRUG	3b	3b:united_syn_med
magnesium gluconate	DRUG	3b	3b:united_syn_med
zinc bacitracin	DRUG	3b	3b:united_syn_med
juvisync	DRUG	3b	3b:united_syn_med
insulin lispro recombinant	DRUG	3b	3b:united_syn_med
voxilaprevir	DRUG	3b	3b:united_syn_med
sucroferric oxyhydroxide 5mg	DRUG	3b	3b:united_syn_med
guaiphenesin	DRUG	3b	3b:united_syn_med
magnesium ascorbyl phosphate	DRUG	3b	3b:united_syn_med
cyperus scariosus	DRUG	3b	3b:united_syn_med
glyceryl trinitrate	DRUG	3b	3b:united_syn_med
ichthyol sodium	DRUG	3b	3b:united_syn_med
orphenadrine citrate	DRUG	3b	3b:united_syn_med
denvita	DRUG	3b	3b:united_syn_med
actinex	DRUG	3b	3b:united_syn_med
rheum emodin	DRUG	3b	3b:united_syn_med
fomivirsen sodium	DRUG	3b	3b:united_syn_med
acifran	DRUG	3b	3b:united_syn_med
levomethadyl acetate hydrochloride	DRUG	3b	3b:united_syn_med
lychee	DRUG	3b	3b:united_syn_med
terminalia bellirica	DRUG	3b	3b:united_syn_med
caryophyllus aromaticus bud	DRUG	3b	3b:united_syn_med
withania somnifera root	DRUG	3b	3b:united_syn_med
feraheme	DRUG	3b	3b:united_syn_med
onabotulinumtoxina	DRUG	3b	3b:united_syn_med
elbasvir	DRUG	3b	3b:united_syn_med
bisoprolol fumarate	DRUG	3b	3b:united_syn_med
hydroxocobalamin	DRUG	3b	3b:united_syn_med
metipranolol ophthalmic solution	DRUG	3b	3b:united_syn_med
homatropine hydrobromide	DRUG	3b	3b:united_syn_med
avapritinib	DRUG	3b	3b:united_syn_med
agaricus bisporus	DRUG	3b	3b:united_syn_med
pterocarpus	DRUG	3b	3b:united_syn_med
vantas	DRUG	3b	3b:united_syn_med
phenylephrine topical	DRUG	3b	3b:united_syn_med
porcine secretin	DRUG	3b	3b:united_syn_med
deferasirox	DRUG	3b	3b:united_syn_med
epinine	DRUG	3b	3b:united_syn_med
muromonab	DRUG	3b	3b:united_syn_med
amorolfine	DRUG	3b	3b:united_syn_med
adrenochrome monoaminoguanidine methanesulfonate	DRUG	3b	3b:united_syn_med
betaxon	DRUG	3b	3b:united_syn_med
methyclothiazide	DRUG	3b	3b:united_syn_med
aminosyn	DRUG	3b	3b:united_syn_med
sodium ascorbate	DRUG	3b	3b:united_syn_med
metronidazole hydrochloride	DRUG	3b	3b:united_syn_med
tiglutik	DRUG	3b	3b:united_syn_med
mizolastine	DRUG	3b	3b:united_syn_med
butyl methoxydibenzoylmethane	DRUG	3b	3b:united_syn_med
typhoid vaccine live	DRUG	3b	3b:united_syn_med
choriogonadotropin alfa	DRUG	3b	3b:united_syn_med
durlobactam sodium	DRUG	3b	3b:united_syn_med
oxazepam	DRUG	3b	3b:united_syn_med
alatrofloxacin mesylate	DRUG	3b	3b:united_syn_med
isopropamide	DRUG	3b	3b:united_syn_med
naphazoline nitrate	DRUG	3b	3b:united_syn_med
epival	DRUG	3b	3b:united_syn_med
reslizumab	DRUG	3b	3b:united_syn_med
dequalinium chloride	DRUG	3b	3b:united_syn_med
tracleer	DRUG	3b	3b:united_syn_med
altretamine	DRUG	3b	3b:united_syn_med
wild carrot	DRUG	3b	3b:united_syn_med
vasostrict	DRUG	3b	3b:united_syn_med
moxetumomab pasudotox-tdfk	DRUG	3b	3b:united_syn_med
colistin sulphate	DRUG	3b	3b:united_syn_med
alitretinoin	DRUG	3b	3b:united_syn_med
tinospora cordifolia	DRUG	3b	3b:united_syn_med
trimetazidine hydrochloride	DRUG	3b	3b:united_syn_med
elixophyllin	DRUG	3b	3b:united_syn_med
beleodaq	DRUG	3b	3b:united_syn_med
venclexta	DRUG	3b	3b:united_syn_med
trobicin	DRUG	3b	3b:united_syn_med
meropenem trihydrate	DRUG	3b	3b:united_syn_med
phenprocoumon	DRUG	3b	3b:united_syn_med
bictegravir sodium	DRUG	3b	3b:united_syn_med
dsp	DRUG	3b	3b:united_syn_med
anafortan	DRUG	3b	3b:united_syn_med
fenoldopam	DRUG	3b	3b:united_syn_med
fospropofol disodium	DRUG	3b	3b:united_syn_med
zavegepant hydrochloride	DRUG	3b	3b:united_syn_med
fruit extracts	DRUG	3b	3b:united_syn_med
cefam	DRUG	3b	3b:united_syn_med
pentaerythritol	DRUG	3b	3b:united_syn_med
ferric hydroxide	DRUG	3b	3b:united_syn_med
capastat	DRUG	3b	3b:united_syn_med
biotite calx	DRUG	3b	3b:united_syn_med
ezol	DRUG	3b	3b:united_syn_med
minoxidil topical	DRUG	3b	3b:united_syn_med
tolfenamic acid	DRUG	3b	3b:united_syn_med
antithrombin alfa	DRUG	3b	3b:united_syn_med
alectinib hydrochloride	DRUG	3b	3b:united_syn_med
chromic chloride	DRUG	3b	3b:united_syn_med
rolapitant	DRUG	3b	3b:united_syn_med
cholesteryl sulfate	DRUG	3b	3b:united_syn_med
oxistat	DRUG	3b	3b:united_syn_med
teprotumumab-trbw	DRUG	3b	3b:united_syn_med
expectuss	DRUG	3b	3b:united_syn_med
tetracosactide	DRUG	3b	3b:united_syn_med
fosamprenavir calcium	DRUG	3b	3b:united_syn_med
insulin glargine recombinant	DRUG	3b	3b:united_syn_med
teduglutide recombinant	DRUG	3b	3b:united_syn_med
azr	DRUG	3b	3b:united_syn_med
desoxyn	DRUG	3b	3b:united_syn_med
ipecac syrup	DRUG	3b	3b:united_syn_med
gentiana	DRUG	3b	3b:united_syn_med
nesiritide	DRUG	3b	3b:united_syn_med
deslanoside	DRUG	3b	3b:united_syn_med
dienestrol topical cream	DRUG	3b	3b:united_syn_med
embelia ribes extract	DRUG	3b	3b:united_syn_med
aclovir	DRUG	3b	3b:united_syn_med
chlordiazepoxide	DRUG	3b	3b:united_syn_med
milnacipran	DRUG	3b	3b:united_syn_med
savella	DRUG	3b	3b:united_syn_med
diamicron	DRUG	3b	3b:united_syn_med
myleran	DRUG	3b	3b:united_syn_med
livmarli	DRUG	3b	3b:united_syn_med
metoprolol tartrate er	DRUG	3b	3b:united_syn_med
m-hydroquinone	DRUG	3b	3b:united_syn_med
nandrolone phenpropionate	DRUG	3b	3b:united_syn_med
onureg	DRUG	3b	3b:united_syn_med
mentha piperita	DRUG	3b	3b:united_syn_med
asphaltum	DRUG	3b	3b:united_syn_med
dynacirc cr	DRUG	3b	3b:united_syn_med
piroctone olamine	DRUG	3b	3b:united_syn_med
amoxapine	DRUG	3b	3b:united_syn_med
stiripentol	DRUG	3b	3b:united_syn_med
ampicillin sodium	DRUG	3b	3b:united_syn_med
camylofin hydrochloride	DRUG	3b	3b:united_syn_med
unipres	DRUG	3b	3b:united_syn_med
telavancin	DRUG	3b	3b:united_syn_med
piperaquine phosphate	DRUG	3b	3b:united_syn_med
pergolide mesylate	DRUG	3b	3b:united_syn_med
vascor	DRUG	3b	3b:united_syn_med
erythritol	DRUG	3b	3b:united_syn_med
zypitamag	DRUG	3b	3b:united_syn_med
photrex	DRUG	3b	3b:united_syn_med
corgard	DRUG	3b	3b:united_syn_med
selumetinib sulfate	DRUG	3b	3b:united_syn_med
ethinyl estradiol and levonorgestrel	DRUG	3b	3b:united_syn_med
zoster vaccine live	DRUG	3b	3b:united_syn_med
nutricap	DRUG	3b	3b:united_syn_med
pirtobrutinib	DRUG	3b	3b:united_syn_med
linseed oil	DRUG	3b	3b:united_syn_med
milk thistle silymarin	DRUG	3b	3b:united_syn_med
docosahexaenoic acid	DRUG	3b	3b:united_syn_med
vancocin hydrochloride	DRUG	3b	3b:united_syn_med
tolevamer	DRUG	3b	3b:united_syn_med
isentress hd	DRUG	3b	3b:united_syn_med
nityr	DRUG	3b	3b:united_syn_med
sedative and hypnotic	DRUG	3b	3b:united_syn_med
vardenafil hydrochloride	DRUG	3b	3b:united_syn_med
prelief	DRUG	3b	3b:united_syn_med
chloraprep one-step	DRUG	3b	3b:united_syn_med
sitagliptin phosphate monohydrate	DRUG	3b	3b:united_syn_med
filgrastim-sndz	DRUG	3b	3b:united_syn_med
zejula	DRUG	3b	3b:united_syn_med
silver nitrate ophthalmic	DRUG	3b	3b:united_syn_med
cetomacrogol	DRUG	3b	3b:united_syn_med
pitavastatin calcium	DRUG	3b	3b:united_syn_med
insulin isophane human	DRUG	3b	3b:united_syn_med
lomustine	DRUG	3b	3b:united_syn_med
ceenu	DRUG	3b	3b:united_syn_med
quazepam	DRUG	3b	3b:united_syn_med
testosterone enantate	DRUG	3b	3b:united_syn_med
lecanemab-irmb	DRUG	3b	3b:united_syn_med
levalbuterol hydrochloride	DRUG	3b	3b:united_syn_med
dill seed oil	DRUG	3b	3b:united_syn_med
flupentixol hydrochloride	DRUG	3b	3b:united_syn_med
sodium cellulose phosphate	DRUG	3b	3b:united_syn_med
bisoctrizole	DRUG	3b	3b:united_syn_med
flovent diskus	DRUG	3b	3b:united_syn_med
predsol	DRUG	3b	3b:united_syn_med
magnesium orotate dihydrate	DRUG	3b	3b:united_syn_med
ticarcillin	DRUG	3b	3b:united_syn_med
carmol hc	DRUG	3b	3b:united_syn_med
acetaminophen caffeine	DRUG	3b	3b:united_syn_med
travase	DRUG	3b	3b:united_syn_med
riboflavin 5'-phosphate sodium	DRUG	3b	3b:united_syn_med
ofirmev	DRUG	3b	3b:united_syn_med
hs 1500	DRUG	3b	3b:united_syn_med
chamomile extract	DRUG	3b	3b:united_syn_med
methyl-g	DRUG	3b	3b:united_syn_med
tavneos	DRUG	3b	3b:united_syn_med
cetraxal	DRUG	3b	3b:united_syn_med
cemiplimab-rwlc	DRUG	3b	3b:united_syn_med
cenegermin-bkbj	DRUG	3b	3b:united_syn_med
glycopyrronium bromide	DRUG	3b	3b:united_syn_med
acyclovir sodium	DRUG	3b	3b:united_syn_med
clindamycin topical solution	DRUG	3b	3b:united_syn_med
oprelvekin	DRUG	3b	3b:united_syn_med
mipomersen sodium	DRUG	3b	3b:united_syn_med
pancuronium bromide	DRUG	3b	3b:united_syn_med
proctosedyl	DRUG	3b	3b:united_syn_med
tegaserod	DRUG	3b	3b:united_syn_med
gastrointestinal medications	DRUG	3b	3b:united_syn_med
dimethyl polysiloxane	DRUG	3b	3b:united_syn_med
ergoloid mesylates	DRUG	3b	3b:united_syn_med
chlorphenesin carbamate	DRUG	3b	3b:united_syn_med
salix	DRUG	3b	3b:united_syn_med
syzygium aromaticum oil	DRUG	3b	3b:united_syn_med
docusate calcium	DRUG	3b	3b:united_syn_med
felbinac	DRUG	3b	3b:united_syn_med
pemigatinib	DRUG	3b	3b:united_syn_med
white soft paraffin	DRUG	3b	3b:united_syn_med
piperacillin sodium	DRUG	3b	3b:united_syn_med
zirabev	DRUG	3b	3b:united_syn_med
dl-proline	DRUG	3b	3b:united_syn_med
matricaria chamomilla extract	DRUG	3b	3b:united_syn_med
isopropyl lanolate	DRUG	3b	3b:united_syn_med
arbutamine	DRUG	3b	3b:united_syn_med
benzophenone-1	DRUG	3b	3b:united_syn_med
theophylline anhydrous	DRUG	3b	3b:united_syn_med
chymoral	DRUG	3b	3b:united_syn_med
metipranolol ophthalmic	DRUG	3b	3b:united_syn_med
azatadine	DRUG	3b	3b:united_syn_med
erivedge	DRUG	3b	3b:united_syn_med
vernonia cinerea	DRUG	3b	3b:united_syn_med
chloroptic	DRUG	3b	3b:united_syn_med
guanfacine hydrochloride	DRUG	3b	3b:united_syn_med
amipaque	DRUG	3b	3b:united_syn_med
dienestrol	DRUG	3b	3b:united_syn_med
calcimar	DRUG	3b	3b:united_syn_med
cortrosyn	DRUG	3b	3b:united_syn_med
tencon	DRUG	3b	3b:united_syn_med
d-alpha tocopherol	DRUG	3b	3b:united_syn_med
zerbaxa	DRUG	3b	3b:united_syn_med
domperidone maleate	DRUG	3b	3b:united_syn_med
cefadroxil anhydrous	DRUG	3b	3b:united_syn_med
lumasiran sodium	DRUG	3b	3b:united_syn_med
combunox	DRUG	3b	3b:united_syn_med
dehydroemetine	DRUG	3b	3b:united_syn_med
gamifant	DRUG	3b	3b:united_syn_med
sutilains	DRUG	3b	3b:united_syn_med
fensolvi kit	DRUG	3b	3b:united_syn_med
tetracaine topical	DRUG	3b	3b:united_syn_med
tritec	DRUG	3b	3b:united_syn_med
cinchocaine hydrochloride	DRUG	3b	3b:united_syn_med
medrysone	DRUG	3b	3b:united_syn_med
migalastat hydrochloride	DRUG	3b	3b:united_syn_med
boswellia serrata extract	DRUG	3b	3b:united_syn_med
xylometazoline nasal spray	DRUG	3b	3b:united_syn_med
echothiophate iodide	DRUG	3b	3b:united_syn_med
duramorph pf	DRUG	3b	3b:united_syn_med
probenecid	DRUG	3b	3b:united_syn_med
estradiol benzoate	DRUG	3b	3b:united_syn_med
levobetaxolol	DRUG	3b	3b:united_syn_med
sernivo	DRUG	3b	3b:united_syn_med
citrus aurantium fruit	DRUG	3b	3b:united_syn_med
lexifen	DRUG	3b	3b:united_syn_med
soft soap	DRUG	3b	3b:united_syn_med
sodium oleate	DRUG	3b	3b:united_syn_med
glucotrol	DRUG	3b	3b:united_syn_med
desoxycorticosterone acetate	DRUG	3b	3b:united_syn_med
zinecard	DRUG	3b	3b:united_syn_med
ferrous aspartate	DRUG	3b	3b:united_syn_med
tameticillin	DRUG	3b	3b:united_syn_med
probucol	DRUG	3b	3b:united_syn_med
phenoxymethylpenicillin potassium	DRUG	3b	3b:united_syn_med
minocycline topical	DRUG	3b	3b:united_syn_med
strychnos nux-vomica	DRUG	3b	3b:united_syn_med
metrodin	DRUG	3b	3b:united_syn_med
chlorhexidine acetate	DRUG	3b	3b:united_syn_med
nipride rtu	DRUG	3b	3b:united_syn_med
imeson	DRUG	3b	3b:united_syn_med
mafenide acetate	DRUG	3b	3b:united_syn_med
cefixime and azithromycin	DRUG	3b	3b:united_syn_med
ocupress	DRUG	3b	3b:united_syn_med
maralixibat chloride	DRUG	3b	3b:united_syn_med
ophthalmic lubricant	DRUG	3b	3b:united_syn_med
vibegron	DRUG	3b	3b:united_syn_med
elosulfase alfa	DRUG	3b	3b:united_syn_med
baby soap	DRUG	3b	3b:united_syn_med
dalgan	DRUG	3b	3b:united_syn_med
adcetris	DRUG	3b	3b:united_syn_med
relaxyl	DRUG	3b	3b:united_syn_med
minocycline hydrochloride	DRUG	3b	3b:united_syn_med
zonalon	DRUG	3b	3b:united_syn_med
bepotastine besilate	DRUG	3b	3b:united_syn_med
trastuzumab-dkst	DRUG	3b	3b:united_syn_med
tinzaparin sodium	DRUG	3b	3b:united_syn_med
efinaconazole	DRUG	3b	3b:united_syn_med
fluanxol	DRUG	3b	3b:united_syn_med
segesterone acetate	DRUG	3b	3b:united_syn_med
aluminum potassium sulfate	DRUG	3b	3b:united_syn_med
potassium alum	DRUG	3b	3b:united_syn_med
penciclovir	DRUG	3b	3b:united_syn_med
non-opioid analgesic	DRUG	3b	3b:united_syn_med
flupirtine maleate	DRUG	3b	3b:united_syn_med
lonapegsomatropin	DRUG	3b	3b:united_syn_med
ceftazidime sodium	DRUG	3b	3b:united_syn_med
prasterone enantate	DRUG	3b	3b:united_syn_med
homeopathic remedy	DRUG	3b	3b:united_syn_med
red coral	DRUG	3b	3b:united_syn_med
tripelennamine citrate	DRUG	3b	3b:united_syn_med
wood oil	DRUG	3b	3b:united_syn_med
clindamycin hydrochloride	DRUG	3b	3b:united_syn_med
mirapex er	DRUG	3b	3b:united_syn_med
lorelco	DRUG	3b	3b:united_syn_med
mimosa	DRUG	3b	3b:united_syn_med
primor	DRUG	3b	3b:united_syn_med
cyltezo	DRUG	3b	3b:united_syn_med
pholcodine	DRUG	3b	3b:united_syn_med
tigan	DRUG	3b	3b:united_syn_med
isoflurophate ophthalmic	DRUG	3b	3b:united_syn_med
maribavir	DRUG	3b	3b:united_syn_med
povidone iodine	DRUG	3b	3b:united_syn_med
boerhavia diffusa	DRUG	3b	3b:united_syn_med
insulin glargine-yfgn	DRUG	3b	3b:united_syn_med
hydroxyprogesterone caproate	DRUG	3b	3b:united_syn_med
leunase	DRUG	3b	3b:united_syn_med
videx ec	DRUG	3b	3b:united_syn_med
daxibotulinumtoxina-lanm	DRUG	3b	3b:united_syn_med
lysine acetate	DRUG	3b	3b:united_syn_med
ambril	DRUG	3b	3b:united_syn_med
sodium salicylate	DRUG	3b	3b:united_syn_med
infigratinib phosphate	DRUG	3b	3b:united_syn_med
citanest	DRUG	3b	3b:united_syn_med
perfect choice	DRUG	3b	3b:united_syn_med
monistat 3 combination pack	DRUG	3b	3b:united_syn_med
sulisobenzone	DRUG	3b	3b:united_syn_med
imovax rabies	DRUG	3b	3b:united_syn_med
hib vaccine	DRUG	3b	3b:united_syn_med
cleviprex	DRUG	3b	3b:united_syn_med
noludar	DRUG	3b	3b:united_syn_med
primolut-n	DRUG	3b	3b:united_syn_med
metoprolol and amlodipine	DRUG	3b	3b:united_syn_med
victrelis	DRUG	3b	3b:united_syn_med
biolex	DRUG	3b	3b:united_syn_med
tisotumab vedotin-tftv	DRUG	3b	3b:united_syn_med
lyco	DRUG	3b	3b:united_syn_med
abobotulinumtoxina	DRUG	3b	3b:united_syn_med
finerenone	DRUG	3b	3b:united_syn_med
almotriptan	DRUG	3b	3b:united_syn_med
sulfisoxazole	DRUG	3b	3b:united_syn_med
protriptyline	DRUG	3b	3b:united_syn_med
mirikizumab-mrkz	DRUG	3b	3b:united_syn_med
guggul	DRUG	3b	3b:united_syn_med
phentermine resin complex	DRUG	3b	3b:united_syn_med
pexeva	DRUG	3b	3b:united_syn_med
oxamniquine	DRUG	3b	3b:united_syn_med
hepatitis b vaccine recombinant	DRUG	3b	3b:united_syn_med
phrenilin	DRUG	3b	3b:united_syn_med
olipudase alfa-rpcp	DRUG	3b	3b:united_syn_med
methyprylon	DRUG	3b	3b:united_syn_med
salmon calcitonin	DRUG	3b	3b:united_syn_med
hematinic	DRUG	3b	3b:united_syn_med
sodium caprylate	DRUG	3b	3b:united_syn_med
levonordefrin	DRUG	3b	3b:united_syn_med
pitolisant	DRUG	3b	3b:united_syn_med
freedox	DRUG	3b	3b:united_syn_med
dovato	DRUG	3b	3b:united_syn_med
serpasil	DRUG	3b	3b:united_syn_med
malathion	DRUG	3b	3b:united_syn_med
medihaler-epi	DRUG	3b	3b:united_syn_med
d-panthenol	DRUG	3b	3b:united_syn_med
hydrocortisone butyrate cream	DRUG	3b	3b:united_syn_med
strontium chloride sr-89	DRUG	3b	3b:united_syn_med
atrofen	DRUG	3b	3b:united_syn_med
ammonium lactate	DRUG	3b	3b:united_syn_med
liposomal cytarabine	DRUG	3b	3b:united_syn_med
dirithromycin	DRUG	3b	3b:united_syn_med
calcitonin salmon	DRUG	3b	3b:united_syn_med
niraparib tosylate	DRUG	3b	3b:united_syn_med
tetanus toxoid adsorbed	DRUG	3b	3b:united_syn_med
clean and fresh	DRUG	3b	3b:united_syn_med
diaminopyrimidine oxide	DRUG	3b	3b:united_syn_med
nivestym	DRUG	3b	3b:united_syn_med
ciprofloxacin and tinidazole	DRUG	3b	3b:united_syn_med
oxitriptan	DRUG	3b	3b:united_syn_med
nintedanib esylate	DRUG	3b	3b:united_syn_med
ciclosporin	DRUG	3b	3b:united_syn_med
vistaril	DRUG	3b	3b:united_syn_med
l-lysine monohydrate	DRUG	3b	3b:united_syn_med
venetoclax	DRUG	3b	3b:united_syn_med
isoproterenol sulfate	DRUG	3b	3b:united_syn_med
duvadilan	DRUG	3b	3b:united_syn_med
ultravist 370	DRUG	3b	3b:united_syn_med
arovit	DRUG	3b	3b:united_syn_med
cephalexin hydrochloride	DRUG	3b	3b:united_syn_med
nirmatrelvir and ritonavir	DRUG	3b	3b:united_syn_med
velosef	DRUG	3b	3b:united_syn_med
dynacil	DRUG	3b	3b:united_syn_med
tolmetin sodium	DRUG	3b	3b:united_syn_med
ertaczo	DRUG	3b	3b:united_syn_med
garlic extract	DRUG	3b	3b:united_syn_med
blenoxane	DRUG	3b	3b:united_syn_med
amphetamine resin complex	DRUG	3b	3b:united_syn_med
ethrane	DRUG	3b	3b:united_syn_med
oraqix	DRUG	3b	3b:united_syn_med
fenfluramine	DRUG	3b	3b:united_syn_med
streptase	DRUG	3b	3b:united_syn_med
evekeo	DRUG	3b	3b:united_syn_med
zinc picolinate	DRUG	3b	3b:united_syn_med
pitressin tannate	DRUG	3b	3b:united_syn_med
mezlocillin	DRUG	3b	3b:united_syn_med
xtoro	DRUG	3b	3b:united_syn_med
miglustat	DRUG	3b	3b:united_syn_med
