file_id,slot_idx,word_m1,word_m2,m1_top1_mean,m2_top1_mean,m1_top1_min,m2_top1_min,m1_margin_min,m2_margin_min,m1_logprob_mean,m2_logprob_mean,m1_logprob_min,m2_logprob_min,m1_shannon_max,m2_shannon_max,m1_shannon_mean,m2_shannon_mean,m1_tsallis_max,m2_tsallis_max,m1_shannon_norm_max,m2_shannon_norm_max,m1_n_subwords,m2_n_subwords,m1_top1_z,m2_top1_z,m1_shannon_z,m2_shannon_z,m1_logprob_z,m2_logprob_z,char_edit_dist,char_edit_ratio,phonetic_edit_dist,phonetic_match,char_len_m1,char_len_m2,burst_size,left_agree_1,right_agree_1,left_agree_2,right_agree_2,left_agree_3,right_agree_3,file_disagreement_rate,file_m1_mean_logprob,file_m2_mean_logprob,file_m1_mean_shannon,file_m2_mean_shannon,m1_correct,m2_correct,label
day2_consultation04,531,for,to,0.594941,0.543893,0.594941,0.543893,0.21813,0.16852,-0.519291,-0.608742,-0.519291,-0.608742,0.8277,1.1797,0.8277,1.1797,7.2951,261.223,0.119395,0.108664,1,1,-4.3637,-2.851,3.6394,1.6773,-4.2864,-2.4652,2,0.6667,2,0,3,2,1,1,1,1,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,0,1,m2_only
day2_consultation04,547,taking,umtaking,0.998477,0.754701,0.998154,0.531889,0.997393,0.330959,-0.001524,-0.326872,-0.001846,-0.631317,0.0175,2.3931,0.01405,1.26485,2.7363,567.1609,0.002524,0.220432,2,2,0.4395,-1.3026,-0.4638,1.8367,0.4125,-1.1278,2,0.25,2,0,6,8,1,0,1,0,1,0,1,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,650,cant,socant,0.861722,0.707661,0.409546,0.254248,0.073253,0.067671,-0.199467,-0.501488,-0.892708,-1.369431,1.09,3.18,0.3054,1.320067,5.5978,570.6437,0.157232,0.292915,5,3,-1.1883,-1.6481,1.0055,1.94,-1.3839,-1.9563,2,0.3333,1,0,4,6,1,0,1,0,1,0,1,0.0312,-0.047,-0.0892,0.106,0.2837,0,0,neither
day2_consultation04,728,washed,watch,0.733127,0.71003,0.476163,0.71003,0.07272,0.654087,-0.346773,-0.342381,-0.741993,-0.342381,0.9961,1.6548,0.6481,1.6548,11.6731,492.6369,0.143687,0.152426,3,1,-2.7189,-1.6307,2.7337,2.5667,-2.7208,-1.2014,4,0.6667,1,0,6,5,1,1,1,1,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,0,0,neither
day2_consultation04,741,yeah,yep,0.767145,0.770912,0.688608,0.770912,0.397597,0.5744,-0.270348,-0.259979,-0.373085,-0.259979,0.7019,0.6987,0.576,0.6987,2.7868,146.8509,0.101249,0.064358,2,1,-2.314,-1.1835,2.3701,0.7768,-2.0272,-0.8104,2,0.5,1,0,4,3,1,1,1,1,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,0,1,m2_only
day2_consultation04,750,please,countingplease,0.913059,0.649018,0.652453,0.315348,0.497095,0.116469,-0.106808,-0.585577,-0.427017,-1.154068,1.0091,3.2391,0.25285,1.6948,5.6936,669.823,0.145562,0.298359,4,2,-0.5772,-2.0788,0.7405,2.6415,-0.543,-2.3553,8,0.5714,5,0,6,14,1,0,1,0,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,760,nine,seven,0.942448,0.474995,0.851306,0.474995,0.745601,0.293728,-0.061745,-0.744194,-0.16098,-0.744194,0.6203,2.0078,0.249867,2.0078,9.7874,422.1082,0.089478,0.184942,3,1,-0.2274,-3.357,0.7254,3.2275,-0.134,-3.1079,4,0.8,2,0,4,5,4,0,0,1,0,1,0,0.0312,-0.047,-0.0892,0.106,0.2837,0,0,neither
day2_consultation04,761,ten,seven,0.888052,0.287455,0.691551,0.287455,0.575908,0.018993,-0.132197,-1.246658,-0.36882,-1.246658,1.0389,2.8385,0.391167,2.8385,8.0457,544.1718,0.14986,0.261459,3,1,-0.8749,-4.7345,1.438,4.7826,-0.7734,-5.4919,3,0.6,2,0,3,5,4,0,0,0,0,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,0,0,neither
day2_consultation04,762,ten,seven,0.928316,0.267003,0.872484,0.267003,0.825012,0.152067,-0.076004,-1.32048,-0.136406,-1.32048,0.628,3.4974,0.328733,3.4974,9.3743,609.8719,0.090588,0.322151,3,1,-0.3956,-4.8848,1.1231,6.0161,-0.2634,-5.8422,3,0.6,2,0,3,5,4,0,0,0,1,0,1,0.0312,-0.047,-0.0892,0.106,0.2837,0,0,neither
day2_consultation04,763,twelve,seven,0.808202,0.205449,0.443814,0.205449,0.038797,0.041811,-0.262272,-1.58252,-0.812347,-1.58252,1.0234,3.7703,0.488875,3.7703,11.0245,623.0744,0.147625,0.347288,4,1,-1.8253,-5.3369,1.9307,6.527,-1.9539,-7.0855,4,0.6667,4,0,6,5,4,0,1,0,1,0,1,0.0312,-0.047,-0.0892,0.106,0.2837,0,0,neither
day2_consultation04,791,fold,74,0.751061,0.920447,0.576508,0.920447,0.243876,0.851842,-0.313588,-0.082783,-0.550766,-0.082783,1.2761,0.3411,0.770733,0.3411,12.3125,136.0535,0.184076,0.031419,3,1,-2.5054,-0.0852,3.3522,0.1074,-2.4196,0.0303,4,1.0,3,0,4,2,1,0,1,1,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,0,1,m2_only
day2_consultation04,836,squeeze,squeezeof,0.999965,0.716228,0.999852,0.561612,0.999707,0.408689,-3.3e-05,-0.357489,-0.000145,-0.576908,0.0015,2.0874,0.000383,1.4438,0.5134,481.9872,0.000216,0.192274,6,2,0.4572,-1.5852,-0.5327,2.1717,0.4261,-1.2731,2,0.2222,1,0,7,9,1,1,0,1,0,1,0,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,906,colour,color,0.830648,0.791107,0.613405,0.712803,0.22738,0.434045,-0.207995,-0.238983,-0.488728,-0.338146,0.673,0.6875,0.3377,0.5754,3.2631,224.748,0.09708,0.063327,4,2,-1.5582,-1.0352,1.1684,0.546,-1.4613,-0.7108,1,0.1667,0,1,6,5,1,1,1,1,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,0,1,m2_only
day2_consultation04,947,great,okaygreat,0.999628,0.577441,0.999628,0.378214,0.999514,0.247887,-0.000374,-0.602099,-0.000374,-0.972301,0.0041,2.8318,0.0041,1.8208,1.5369,529.4843,0.000591,0.260842,1,3,0.4532,-2.6046,-0.514,2.8774,0.423,-2.4337,4,0.4444,2,0,5,9,1,0,1,0,1,0,1,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,1003,say,said,0.936909,0.837525,0.936909,0.837525,0.915889,0.765733,-0.065166,-0.176838,-0.065166,-0.176838,0.335,0.8752,0.335,0.8752,5.2495,281.6144,0.048323,0.080616,1,1,-0.2934,-0.6942,1.1547,1.1072,-0.165,-0.416,2,0.5,1,0,3,4,1,0,1,1,1,0,0,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,1040,ah,ahyeah,0.939788,0.618927,0.927036,0.152565,0.855206,0.068477,-0.062191,-0.73408,-0.075764,-1.880169,0.2708,5.5915,0.26555,2.4178,6.6668,955.2163,0.039063,0.515042,2,3,-0.2591,-2.2999,0.8045,3.995,-0.138,-3.0599,4,0.6667,1,0,2,6,1,1,1,0,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,1103,okay,namedoris,0.776525,0.863921,0.598977,0.560937,0.227852,0.462085,-0.279772,-0.167059,-0.512531,-0.578159,0.8385,2.4407,0.53275,0.8294,10.5291,637.6009,0.120953,0.224817,2,5,-2.2024,-0.5003,2.152,1.0215,-2.1127,-0.3696,8,0.8889,5,0,4,9,1,0,1,0,1,0,1,0.0312,-0.047,-0.0892,0.106,0.2837,0,0,neither
day2_consultation04,1145,needs,need,0.992614,0.551583,0.987811,0.551583,0.983204,0.333374,-0.007423,-0.594673,-0.01226,-0.594673,0.0944,1.6814,0.0574,1.6814,5.2308,254.6409,0.013617,0.154876,2,1,0.3697,-2.7945,-0.2452,2.6165,0.359,-2.3985,1,0.2,1,0,5,4,1,1,1,1,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,1188,you,ofyou,0.981901,0.518446,0.981901,0.429087,0.966194,0.079793,-0.018265,-0.671808,-0.018265,-0.846058,0.1015,1.9791,0.1015,1.5362,3.1537,517.8207,0.014641,0.182298,1,2,0.2422,-3.0379,-0.0228,2.3446,0.2606,-2.7644,2,0.4,2,0,3,5,1,0,1,1,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,1253,is,theres,0.998622,0.776901,0.998622,0.555985,0.997293,0.28552,-0.001381,-0.2945,-0.001381,-0.586826,0.0108,1.2576,0.0108,0.63715,1.2654,138.9095,0.001558,0.11584,1,2,0.4412,-1.1395,-0.4802,0.6616,0.4138,-0.9742,5,0.8333,2,0,2,6,1,0,1,1,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,1267,longhaul,haul,0.94546,0.80843,0.727698,0.80843,0.455578,0.671332,-0.063654,-0.21241,-0.317871,-0.21241,0.5872,0.7942,0.11832,0.7942,2.126,310.3533,0.084703,0.073155,5,1,-0.1916,-0.9079,0.062,0.9556,-0.1513,-0.5847,4,0.5,3,0,8,4,1,0,1,1,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,0,1,m2_only
day2_consultation04,1295,okay,ofokay,0.6005,0.460884,0.548435,0.392579,0.10417,0.165056,-0.513763,-0.78126,-0.600685,-0.935009,0.7278,3.1203,0.72545,1.9301,2.7221,648.4097,0.104985,0.287416,2,3,-4.2975,-3.4607,3.1238,3.082,-4.2363,-3.2837,2,0.3333,1,0,4,6,1,0,1,0,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,0,0,neither
day2_consultation04,1386,for,tofor,0.848759,0.76331,0.848759,0.436667,0.704606,0.197101,-0.163979,-0.327304,-0.163979,-0.828552,0.4565,2.5434,0.4565,1.168767,3.4629,560.4896,0.06585,0.234277,1,3,-1.3426,-1.2393,1.7675,1.6568,-1.0618,-1.1299,2,0.4,1,0,3,5,1,0,1,0,1,0,1,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,1422,the,a,0.793413,0.78373,0.793413,0.78373,0.586858,0.57071,-0.231407,-0.243561,-0.231407,-0.243561,0.5098,0.5505,0.5098,0.5505,1.572,95.3537,0.073538,0.050707,1,1,-2.0013,-1.0894,2.0363,0.4994,-1.6738,-0.7325,3,1.0,1,0,3,1,1,1,1,1,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,1489,day,justday,0.999921,0.816193,0.999921,0.704033,0.999882,0.547199,-7.6e-05,-0.212357,-7.6e-05,-0.350815,0.001,1.4337,0.001,0.93495,1.137,441.5951,0.000144,0.13206,1,2,0.4566,-0.8509,-0.5296,1.2191,0.4257,-0.5845,4,0.5714,3,0,3,7,1,0,1,0,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,1568,to,gonna,0.999721,0.570738,0.999721,0.570738,0.999444,0.201025,-0.000275,-0.560516,-0.000275,-0.560516,0.0026,1.0152,0.0026,1.0152,0.2842,220.1108,0.000375,0.093512,1,1,0.4543,-2.6538,-0.5216,1.3693,0.4239,-2.2364,4,0.8,2,0,2,5,1,0,1,1,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,1580,me,itsme,0.999907,0.589008,0.999907,0.264438,0.999865,0.08145,-9.2e-05,-0.63382,-9.2e-05,-1.330093,0.0011,2.7429,0.0011,1.6618,0.5931,460.5356,0.000159,0.252653,1,3,0.4565,-2.5196,-0.5291,2.5798,0.4255,-2.5842,3,0.6,3,0,2,5,1,0,1,0,1,0,1,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,1676,inside,on,0.868323,0.428741,0.73666,0.428741,0.485177,0.296276,-0.152822,-0.846622,-0.30563,-0.846622,0.6499,2.3065,0.32505,2.3065,5.5715,398.7114,0.093748,0.212455,2,1,-1.1097,-3.6968,1.1046,3.7867,-0.9606,-3.5939,5,0.8333,3,0,6,2,1,1,1,1,1,1,1,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation04,1702,and,yourto,0.996709,0.523259,0.996709,0.449402,0.99506,0.225383,-0.003296,-0.657478,-0.003296,-0.799572,0.0264,2.075,0.0264,1.55875,2.2878,424.9365,0.003808,0.191132,1,2,0.4184,-3.0025,-0.4015,2.3869,0.3965,-2.6964,6,1.0,2,0,3,6,1,0,1,0,1,0,1,0.0312,-0.047,-0.0892,0.106,0.2837,1,0,m1_only
day2_consultation05,6,ginners,gwyneth,0.41739,0.326742,0.287097,0.201668,0.037905,0.01338,-0.897407,-1.208679,-1.247932,-1.601128,2.574,4.6556,2.01655,4.119767,37.4789,1002.2804,0.371297,0.428835,4,3,-6.9067,-5.2053,9.7514,8.3945,-7.9091,-6.5106,4,0.5714,3,0,7,7,1,1,1,1,0,1,0,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,0,neither
day2_consultation05,9,han,ukman,0.80689,0.327021,0.665134,0.183313,0.512184,0.02976,-0.222954,-1.281925,-0.407764,-1.696552,1.3266,5.0949,0.791567,3.89005,17.4848,1001.2272,0.191361,0.469299,3,4,-2.0302,-5.203,3.558,7.8952,-1.6988,-6.9314,3,0.6,3,0,3,5,1,0,1,1,1,0,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,0,neither
day2_consultation05,34,its,yes,0.845691,0.937621,0.545241,0.917611,0.129498,0.874704,-0.204906,-0.064373,-0.606525,-0.085899,0.8784,0.5983,0.309367,0.4258,8.3115,428.6837,0.126708,0.05511,3,2,-1.5444,-0.0173,1.12,0.3659,-1.5326,0.0639,2,0.6667,2,0,3,3,1,0,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,0,neither
day2_consultation05,47,a,your,0.383629,0.499681,0.383629,0.499681,0.026076,0.29286,-0.958076,-0.693459,-0.958076,-0.693459,1.4113,1.4513,1.4113,1.4513,9.9996,201.1605,0.203579,0.133682,1,1,-7.3294,-3.7366,6.6913,2.5948,-8.4678,-3.5504,4,1.0,2,0,1,4,1,1,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,1,m2_only
day2_consultation05,74,four,4,0.709994,0.592896,0.437181,0.592896,0.102912,0.255945,-0.422375,-0.522579,-0.827408,-0.522579,1.2422,1.1237,0.6811,1.1237,7.4189,353.4621,0.179186,0.103506,2,1,-3.2433,-2.9449,2.9995,1.8828,-3.535,-2.5687,4,1.0,2,0,4,1,1,0,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,1,m2_only
day2_consultation05,83,thank,cb2thank,0.999795,0.860948,0.999591,0.682619,0.999343,0.639253,-0.000202,-0.161218,-0.000404,-0.381756,0.0041,1.9768,0.00205,0.851175,0.742,517.7187,0.000591,0.182086,2,4,0.385,-0.6684,-0.4337,1.2904,0.3523,-0.4925,3,0.375,2,0,5,8,1,0,1,0,1,0,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,102,end,moment,0.697764,0.987347,0.396866,0.9807,0.025277,0.975513,-0.462749,-0.012306,-0.924156,-0.018963,1.6542,0.1667,0.83295,0.11825,22.1247,196.5336,0.238617,0.015355,2,2,-3.3964,0.4051,3.7672,-0.3025,-3.9068,0.3631,4,0.6667,2,0,3,6,1,1,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,1,m2_only
day2_consultation05,112,youve,you,0.978097,0.721263,0.971962,0.721263,0.944341,0.663504,-0.022156,-0.326698,-0.028435,-0.326698,0.1303,1.6729,0.114433,1.6729,2.8353,468.0467,0.018796,0.154093,3,1,0.1134,-1.8547,0.1345,3.0764,0.1502,-1.4433,2,0.4,1,0,5,3,3,1,0,1,0,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,1,m2_only
day2_consultation05,113,been,can,0.999525,0.439312,0.999525,0.439312,0.999185,0.082738,-0.000473,-0.822128,-0.000473,-0.822128,0.0046,1.4393,0.0046,1.4393,1.3637,217.3427,0.000664,0.132576,1,1,0.3816,-4.2493,-0.4208,2.5687,0.3499,-4.2897,3,0.75,1,0,4,3,3,0,0,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,114,having,have,0.999926,0.741197,0.999859,0.741197,0.99982,0.709713,-7.2e-05,-0.299366,-0.000137,-0.299366,0.0018,1.8777,0.00095,1.8777,1.7881,494.5018,0.00026,0.172958,2,1,0.3867,-1.6854,-0.4393,3.5215,0.3535,-1.2862,3,0.5,2,0,6,4,3,0,1,0,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,1,both
day2_consultation05,119,action,actions,0.806553,0.548142,0.499369,0.531993,0.006518,0.155253,-0.258624,-0.601549,-0.694412,-0.631134,0.7437,2.1661,0.398933,1.52015,6.6073,638.726,0.107278,0.199523,3,2,-2.0344,-3.325,1.5729,2.7444,-2.0272,-3.0224,1,0.1429,1,0,6,7,1,1,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,0,neither
day2_consultation05,185,having,havingso,0.970861,0.848361,0.912625,0.567366,0.826152,0.360008,-0.03049,-0.196364,-0.091431,-0.566746,0.3022,2.3466,0.100933,0.830967,1.555,637.3703,0.043592,0.216149,3,3,0.0228,-0.7753,0.0662,1.2465,0.0735,-0.6944,2,0.25,1,0,6,8,1,1,0,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,211,feelings,feeling,0.90095,0.874365,0.821825,0.874365,0.643784,0.803298,-0.108177,-0.133747,-0.196228,-0.133747,0.4701,0.647,0.29485,0.647,5.5146,274.5047,0.067812,0.059596,2,1,-0.8525,-0.5545,1.0466,0.8467,-0.6419,-0.3347,1,0.125,1,0,8,7,1,1,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,1,m2_only
day2_consultation05,272,right,itright,0.990798,0.824944,0.981702,0.716538,0.968415,0.640685,-0.009289,-0.199713,-0.018471,-0.333076,0.1056,1.5112,0.0534,1.0128,1.4675,500.494,0.015233,0.139199,2,4,0.2724,-0.9742,-0.1741,1.6417,0.2687,-0.7137,2,0.2857,2,0,5,7,1,0,1,0,1,0,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,349,but,handbut,0.654955,0.838052,0.654955,0.736515,0.318425,0.611588,-0.423187,-0.184086,-0.423187,-0.305431,0.6986,1.0584,0.6986,0.587467,5.1131,265.2515,0.100772,0.097491,1,3,-3.9324,-0.8629,3.088,0.7173,-3.5425,-0.6239,4,0.5714,3,0,3,7,1,0,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,378,there,it,0.86623,0.565291,0.86623,0.565291,0.737094,0.145254,-0.1436,-0.57019,-0.1436,-0.57019,0.4168,0.7881,0.4168,0.7881,3.2211,145.1444,0.060123,0.072593,1,1,-1.2872,-3.1794,1.6632,1.1534,-0.9681,-2.8422,5,1.0,2,0,5,2,1,1,1,0,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,419,yeah,yes,0.806797,0.962025,0.743104,0.931351,0.611978,0.881124,-0.21781,-0.038864,-0.296917,-0.070534,0.761,0.3406,0.58845,0.1993,2.443,200.8402,0.109774,0.031373,2,2,-2.0313,0.19,2.5311,-0.1264,-1.6514,0.2105,2,0.5,1,0,4,3,1,1,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,1,m2_only
day2_consultation05,435,happening,happeningi,0.980519,0.93366,0.945935,0.804717,0.892637,0.725092,-0.019989,-0.073591,-0.05558,-0.217148,0.2156,1.1626,0.084667,0.400033,4.6582,446.3702,0.0311,0.107089,3,3,0.1437,-0.0509,-0.016,0.3099,0.1701,0.0109,1,0.1,1,0,9,10,1,1,0,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,499,symptoms,symptomsleg,0.990258,0.788702,0.941844,0.421164,0.91304,0.010599,-0.010035,-0.306616,-0.059914,-0.864273,0.2704,1.356,0.045633,0.599,3.5228,256.4525,0.039005,0.124903,6,3,0.2656,-1.282,-0.2134,0.7424,0.2618,-1.3279,3,0.2727,2,0,8,11,1,1,0,1,0,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,512,gait,gate,0.925436,0.821836,0.865194,0.821836,0.746005,0.749561,-0.079281,-0.195877,-0.144802,-0.195877,0.477,0.9341,0.2648,0.9341,5.1393,321.3467,0.068807,0.086041,3,1,-0.546,-1.0006,0.8947,1.4707,-0.3758,-0.6916,2,0.5,0,1,4,4,1,1,1,1,1,0,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,644,my,imy,0.860004,0.749521,0.720173,0.701885,0.443452,0.614897,-0.164213,-0.290052,-0.328262,-0.353889,0.6143,1.7606,0.30815,1.34865,4.2494,512.1663,0.088612,0.162172,2,2,-1.3652,-1.6148,1.1139,2.3717,-1.1579,-1.2327,1,0.3333,1,0,2,3,1,0,1,0,1,0,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,719,speaking,aboutspeaking,0.999829,0.7398,0.999447,0.44701,0.998895,0.398294,-0.00017,-0.354286,-0.000549,-0.805176,0.0047,4.2168,0.00155,1.827633,0.6705,867.9081,0.000678,0.388416,4,3,0.3854,-1.6973,-0.4363,3.4127,0.3526,-1.6018,5,0.3846,3,0,8,13,1,0,1,0,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,768,harmony,family,0.817042,0.999468,0.426129,0.999382,0.155996,0.999296,-0.260515,-0.000456,-0.853012,-0.000496,1.5772,0.009,0.488817,0.0071,9.3921,93.5204,0.22751,0.000829,6,2,-1.9031,0.508,2.0273,-0.5441,-2.0446,0.4311,4,0.5714,3,0,7,6,1,1,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,1,m2_only
day2_consultation05,774,an,a,0.557159,0.82369,0.557159,0.82369,0.114961,0.649615,-0.5849,-0.193752,-0.5849,-0.193752,0.6918,0.485,0.6918,0.485,1.7924,117.1192,0.099792,0.044674,1,1,-5.1568,-0.9848,3.0536,0.4946,-5.0316,-0.6794,1,0.5,1,0,2,1,1,1,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,1,m2_only
day2_consultation05,788,right,strokeright,0.977653,0.861451,0.945442,0.719199,0.901146,0.586392,-0.022886,-0.159022,-0.056099,-0.329609,0.2462,1.4905,0.105167,0.6559,1.5559,516.0968,0.035514,0.137292,3,4,0.1078,-0.6642,0.0876,0.866,0.1435,-0.4799,6,0.5455,4,0,5,11,1,0,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,846,with,for,0.344254,0.30449,0.344254,0.30449,0.064701,0.028351,-1.066376,-1.188759,-1.066376,-1.188759,1.4985,1.7608,1.4985,1.7608,9.8195,237.8385,0.216157,0.16219,1,1,-7.8224,-5.3943,7.1322,3.2674,-9.465,-6.3962,4,1.0,2,0,4,3,1,1,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,1,m2_only
day2_consultation05,859,cholesterol,cholesteroland,0.931045,0.80842,0.586279,0.760045,0.323282,0.646684,-0.088994,-0.214063,-0.533958,-0.274185,0.9555,1.1278,0.159267,1.028467,4.3859,483.4486,0.13783,0.103883,6,3,-0.4757,-1.1145,0.3611,1.6758,-0.4653,-0.7961,3,0.2143,2,0,11,14,1,1,0,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,948,after,tookafter,0.958414,0.622941,0.916833,0.47959,0.837952,0.050167,-0.043415,-0.488555,-0.08683,-0.734318,0.3071,1.175,0.1536,1.026433,3.4246,398.1789,0.044299,0.108231,2,3,-0.1331,-2.6898,0.3325,1.6714,-0.0456,-2.3732,4,0.4444,2,0,5,9,1,0,1,0,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,996,havent,yeah,0.838929,0.614466,0.394933,0.614466,0.137949,0.339752,-0.230504,-0.486732,-0.929039,-0.486732,1.2969,1.2626,0.38894,1.2626,5.7152,313.4371,0.187077,0.1163,5,1,-1.629,-2.7617,1.5224,2.1846,-1.7683,-2.3627,5,0.8333,4,0,6,4,1,0,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,0,neither
day2_consultation05,1028,youre,doctoryoure,0.921453,0.907371,0.776183,0.823738,0.564646,0.781354,-0.08842,-0.099194,-0.253365,-0.193729,0.5907,1.207,0.220933,0.592633,4.1038,434.8473,0.085208,0.111179,3,3,-0.5958,-0.2742,0.6729,0.7285,-0.46,-0.1362,6,0.5455,4,0,5,11,1,0,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,0,neither
day2_consultation05,1084,no,allno,0.996607,0.850608,0.994174,0.567736,0.989999,0.294114,-0.003403,-0.186268,-0.005844,-0.56609,0.0401,1.921,0.02435,0.639875,0.8959,629.9547,0.005784,0.176946,2,4,0.3451,-0.7562,-0.321,0.8312,0.3229,-0.6364,3,0.6,2,0,2,5,1,0,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,1129,ministrokes,strokes,0.926447,0.527372,0.500791,0.527372,0.002365,0.081847,-0.101047,-0.639736,-0.691566,-0.639736,0.7004,0.9192,0.114714,0.9192,2.9726,316.7687,0.101032,0.084669,7,1,-0.5333,-3.5014,0.1359,1.4383,-0.5762,-3.2418,4,0.3636,2,0,11,7,1,0,1,1,1,1,0,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,1,m2_only
day2_consultation05,1145,got,urgentgot,0.999981,0.793925,0.999981,0.599226,0.999973,0.388233,-1.5e-05,-0.252225,-1.5e-05,-0.512077,0.0003,1.9498,0.0003,0.911267,0.4053,490.3836,4.3e-05,0.179599,1,3,0.3873,-1.2376,-0.4426,1.4211,0.3541,-1.0154,6,0.6667,5,0,3,9,1,0,1,0,1,0,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,1,0,m1_only
day2_consultation05,1177,im,am,0.884052,0.764025,0.652373,0.764025,0.305572,0.534138,-0.142451,-0.26881,-0.427139,-0.26881,0.6535,0.6052,0.218667,0.6052,3.4408,166.6598,0.094267,0.055746,3,1,-1.0641,-1.4916,0.6615,0.7558,-0.9575,-1.1107,1,0.5,1,0,2,2,1,0,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,1,m2_only
day2_consultation05,1197,doublecheck,check,0.933458,0.923317,0.555803,0.91406,0.112567,0.869914,-0.084943,-0.079556,-0.587341,-0.089733,0.6959,0.4488,0.1273,0.3698,3.7832,177.3249,0.100383,0.04134,8,2,-0.4455,-0.1387,0.1995,0.2442,-0.4279,-0.0233,6,0.5455,3,0,11,5,1,0,1,1,1,1,1,0.0291,-0.0385,-0.0755,0.0878,0.2574,0,1,m2_only
